source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95244,3,12,77.0,77.0,2.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95244,3,12,79.6667,77.666675,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95244,3,12,77.0,77.0,2.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95245,3,12,79.6667,71.444425,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95245,3,12,79.0,69.222208,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95245,3,12,79.6667,75.555567,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95245,3,12,79.3333,72.749975,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95246,3,12,76.3333,71.666633,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95246,3,12,76.3333,76.3333,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95246,3,12,79.3333,76.611083,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95246,3,12,79.0,74.388883,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95247,3,12,79.6667,78.888908,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95247,3,12,76.3333,76.3333,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95247,3,12,79.6667,77.80555,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95247,3,12,79.3333,77.3333,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95248,3,12,79.6667,79.138883,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95248,3,12,79.6667,79.055583,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95248,3,12,79.6667,78.888883,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95248,3,12,79.6667,78.694442,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95249,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95249,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95249,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95249,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95250,3,12,76.3333,75.83335,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95250,3,12,76.3333,76.27775,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95250,3,12,79.3333,78.138875,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95250,3,12,79.0,77.888875,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95251,3,12,79.3333,76.249967,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95251,3,12,76.3333,75.8333,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95251,3,12,79.6667,75.722208,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95251,3,12,76.3333,72.972192,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95252,3,12,76.3333,74.972192,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95252,3,12,79.0,70.444433,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95252,3,12,79.0,76.083317,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95252,3,12,79.3333,77.694442,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95253,3,12,79.6667,79.305583,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95253,3,12,76.3333,76.27775,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95253,3,12,79.3333,76.972208,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95253,3,12,79.3333,77.3333,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95254,3,12,79.6667,76.611108,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95254,3,12,76.3333,75.305525,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95254,3,12,79.3333,74.66665,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95254,3,12,79.6667,73.027767,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95255,3,12,79.6667,74.222217,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95255,3,12,79.0,74.0,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95255,3,12,79.6667,76.722208,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95255,3,12,74.6667,73.472217,5.0,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95256,3,12,79.3333,78.638883,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95256,3,12,77.6667,77.6667,2.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95256,3,12,79.3333,78.250017,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95256,3,12,77.6667,77.6667,2.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95257,3,12,79.6667,77.805575,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95257,3,12,69.3333,69.111092,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95257,3,12,79.3333,75.305533,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95257,3,12,79.3333,77.444425,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95258,3,12,79.6667,79.444475,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95258,3,12,79.0,68.41665,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95258,3,12,79.3333,74.55555,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95258,3,12,79.3333,75.805542,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95259,3,12,79.6667,79.611142,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95259,3,12,69.3333,68.888875,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95259,3,12,79.3333,71.749983,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95259,3,12,79.3333,77.05555,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95260,3,12,79.6667,78.083342,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95260,3,12,77.0,77.0,2.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95260,3,12,79.6667,79.000025,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95260,3,12,79.3333,77.777767,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95261,3,12,79.6667,73.555575,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95261,3,12,69.3333,68.555542,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95261,3,12,79.0,76.3611,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95261,3,12,76.3333,74.722208,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95262,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95262,3,12,77.0,77.0,2.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95262,3,12,79.3333,78.361092,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95262,3,12,79.3333,77.777767,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95263,3,12,79.6667,74.694458,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95263,3,12,71.6667,71.6667,8.0,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95263,3,12,79.6667,75.611133,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95263,3,12,71.6667,71.6667,8.0,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95264,3,12,79.6667,79.444475,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95264,3,12,76.3333,76.27775,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95264,3,12,79.3333,76.916675,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95264,3,12,79.3333,77.1389,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95265,3,12,79.6667,77.777767,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95265,3,12,74.3333,74.3333,5.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95265,3,12,79.0,77.277758,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95265,3,12,79.3333,77.2222,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95266,3,12,79.6667,78.555575,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95266,3,12,69.3333,68.888875,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95266,3,12,79.3333,75.277775,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95266,3,12,79.6667,75.333325,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95267,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95267,3,12,69.3333,68.944425,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95267,3,12,79.3333,77.66665,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95267,3,12,79.3333,73.166642,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95268,3,12,79.6667,79.444475,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95268,3,12,70.0,69.5,9.6667,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95268,3,12,76.3333,74.194417,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95268,3,12,79.3333,76.749967,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95269,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95269,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95269,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95269,3,12,79.6667,79.6667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95270,3,12,79.6667,77.444475,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95270,3,12,79.0,72.888917,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95270,3,12,79.3333,76.611117,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95270,3,12,71.6667,71.6667,8.0,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95271,3,12,79.6667,76.111142,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95271,3,12,79.0,68.638883,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95271,3,12,79.0,76.277767,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95271,3,12,79.3333,69.499983,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95272,3,12,79.3333,78.27775,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95272,3,12,76.3333,75.638858,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95272,3,12,79.3333,75.361092,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95272,3,12,76.3333,75.638858,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95273,3,12,79.6667,77.527792,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95273,3,12,76.3333,76.2222,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95273,3,12,79.6667,76.611117,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95273,3,12,79.6667,77.527792,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95274,3,12,79.6667,79.22225,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95274,3,12,77.0,77.0,2.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95274,3,12,79.3333,78.0,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95274,3,12,79.3333,77.777767,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95275,3,12,79.0,74.833333,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95275,3,12,79.0,72.666667,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95275,3,12,79.0,70.0,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95275,3,12,79.0,78.166667,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95276,3,12,79.6667,79.472217,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95276,3,12,79.0,72.055558,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95276,3,12,79.0,74.5,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95276,3,12,79.3333,73.833308,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95277,3,12,79.6667,78.138892,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95277,3,12,76.3333,76.27775,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95277,3,12,79.3333,76.555558,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95277,3,12,76.3333,76.1111,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95278,3,12,79.3333,79.249975,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95278,3,12,79.0,79.0,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95278,3,12,79.6667,79.611142,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95278,3,12,79.6667,79.305567,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95279,3,12,79.3333,75.41665,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95279,3,12,79.0,69.444433,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95279,3,12,79.6667,75.611108,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95279,3,12,79.3333,71.833325,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95280,3,12,79.3333,72.499975,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95280,3,12,79.0,69.972208,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95280,3,12,79.6667,75.19445,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95280,3,12,79.3333,70.666642,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95281,3,12,79.6667,78.25,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95281,3,12,76.3333,76.222192,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95281,3,12,79.6667,77.80555,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95281,3,12,79.3333,76.861083,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95282,3,12,79.6667,76.97225,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95282,3,12,69.3333,68.305542,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95282,3,12,79.6667,77.722217,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95282,3,12,79.3333,73.0,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95283,3,12,79.6667,71.94445,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95283,3,12,79.0,73.0,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95283,3,12,79.0,72.888883,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95283,3,12,79.6667,73.52775,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95284,3,12,79.6667,79.249992,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95284,3,12,79.0,79.0,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95284,3,12,79.3333,79.249975,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95284,3,12,79.6667,79.166658,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95285,3,12,76.3333,74.416633,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95285,3,12,79.0,72.25,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95285,3,12,74.3333,70.722217,5.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95285,3,12,76.3333,76.166633,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95286,3,12,79.6667,77.388875,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95286,3,12,79.0,71.5,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95286,3,12,79.3333,74.66665,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95286,3,12,76.3333,72.77775,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95287,3,12,79.6667,77.611125,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95287,3,12,70.3333,70.3333,9.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95287,3,12,79.0,75.999975,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95287,3,12,79.6667,77.138875,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95288,3,12,79.6667,79.638917,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95288,3,12,75.3333,71.277767,4.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95288,3,12,79.3333,75.444425,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95288,3,12,79.6667,73.694417,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95289,3,12,79.6667,78.666667,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95289,3,12,76.3333,76.3333,3.3334,1,2,372
