source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99640,3,12,0.16165,0.161126,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99641,3,12,0.169933,0.169867,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99641,3,12,0.169933,0.1698,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99641,3,12,0.169933,0.1698,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99641,3,12,0.169133,0.169133,0.0425,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99641,3,12,0.169133,0.169133,0.0425,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99642,3,12,0.161933,0.161933,0.0497,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99642,3,12,0.161933,0.161933,0.0497,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99642,3,12,0.161933,0.161933,0.0497,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99642,3,12,0.163917,0.16309,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99642,3,12,0.161933,0.161933,0.0497,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99643,3,12,0.1576,0.1576,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99643,3,12,0.152617,0.147536,0.059017,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99643,3,12,0.156117,0.154157,0.055517,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99643,3,12,0.143433,0.140725,0.0682,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99643,3,12,0.16165,0.161312,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99644,3,12,0.161483,0.161483,0.05015,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99644,3,12,0.161483,0.161483,0.05015,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99644,3,12,0.161483,0.161483,0.05015,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99644,3,12,0.163917,0.163714,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99644,3,12,0.161483,0.161483,0.05015,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99645,3,12,0.169933,0.163792,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99645,3,12,0.169933,0.163792,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99645,3,12,0.169933,0.164815,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99645,3,12,0.163917,0.162872,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99645,3,12,0.169933,0.160744,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99646,3,12,0.156367,0.15199,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99646,3,12,0.169933,0.156029,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99646,3,12,0.156367,0.151797,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99646,3,12,0.1568,0.1482,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99646,3,12,0.156367,0.15449,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99647,3,12,0.1568,0.145903,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99647,3,12,0.15405,0.146658,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99647,3,12,0.15405,0.145306,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99647,3,12,0.169933,0.151526,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99647,3,12,0.16165,0.161211,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99648,3,12,0.16165,0.156571,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99648,3,12,0.169933,0.156039,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99648,3,12,0.169933,0.162822,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99648,3,12,0.169933,0.161115,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99648,3,12,0.16165,0.16121,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99649,3,12,0.169933,0.159881,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99649,3,12,0.169933,0.1626,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99649,3,12,0.156367,0.154107,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99649,3,12,0.169933,0.160442,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99649,3,12,0.158683,0.156081,0.05295,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99650,3,12,0.169933,0.166871,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99650,3,12,0.157683,0.157683,0.05395,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99650,3,12,0.157683,0.157683,0.05395,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99650,3,12,0.169933,0.163808,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99650,3,12,0.16165,0.16165,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99651,3,12,0.156367,0.15445,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99651,3,12,0.156367,0.153971,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99651,3,12,0.15405,0.152333,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99651,3,12,0.157933,0.152446,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99651,3,12,0.16165,0.157131,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99652,3,12,0.176983,0.168222,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99652,3,12,0.169933,0.167047,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99652,3,12,0.169933,0.167047,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99652,3,12,0.1568,0.155057,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99652,3,12,0.16165,0.158071,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99653,3,12,0.174683,0.159535,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99653,3,12,0.169933,0.149736,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99653,3,12,0.156367,0.153846,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99653,3,12,0.156367,0.150722,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99653,3,12,0.157933,0.152249,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99654,3,12,0.174683,0.156343,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99654,3,12,0.156367,0.154817,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99654,3,12,0.174683,0.162942,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99654,3,12,0.163917,0.160479,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99654,3,12,0.16165,0.160101,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99655,3,12,0.147383,0.134743,0.06425,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99655,3,12,0.169933,0.140422,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99655,3,12,0.169933,0.127864,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99655,3,12,0.169933,0.15299,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99655,3,12,0.16165,0.161211,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99656,3,12,0.169933,0.166347,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99656,3,12,0.1576,0.156286,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99656,3,12,0.1576,0.156383,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99656,3,12,0.169933,0.164971,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99656,3,12,0.157933,0.157281,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99657,3,12,0.169933,0.16849,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99657,3,12,0.15405,0.152975,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99657,3,12,0.15405,0.152856,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99657,3,12,0.152617,0.152617,0.059017,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99657,3,12,0.160333,0.160333,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99658,3,12,0.156367,0.152371,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99658,3,12,0.169933,0.16634,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99658,3,12,0.169933,0.168118,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99658,3,12,0.174683,0.156994,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99658,3,12,0.160333,0.159415,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99659,3,12,0.169933,0.162412,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99659,3,12,0.156367,0.145356,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99659,3,12,0.169933,0.164919,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99659,3,12,0.174683,0.158601,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99659,3,12,0.16165,0.161431,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99660,3,12,0.156367,0.128393,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99660,3,12,0.156367,0.135869,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99660,3,12,0.156367,0.129789,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99660,3,12,0.156367,0.138274,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99660,3,12,0.160333,0.160333,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99661,3,12,0.169933,0.160047,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99661,3,12,0.169933,0.158917,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99661,3,12,0.169933,0.162308,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99661,3,12,0.163917,0.161817,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99661,3,12,0.165083,0.160794,0.04655,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99662,3,12,0.166783,0.166783,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99662,3,12,0.169933,0.167046,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99662,3,12,0.169933,0.167308,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99662,3,12,0.166783,0.166783,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99662,3,12,0.166783,0.166783,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99663,3,12,0.176983,0.157644,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99663,3,12,0.156367,0.152986,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99663,3,12,0.176983,0.155847,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99663,3,12,0.163917,0.158522,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99663,3,12,0.157933,0.156561,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99664,3,12,0.169933,0.161961,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99664,3,12,0.169933,0.160772,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99664,3,12,0.156367,0.153989,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99664,3,12,0.163917,0.161469,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99664,3,12,0.156367,0.156367,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99665,3,12,0.169933,0.16625,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99665,3,12,0.169933,0.159722,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99665,3,12,0.169933,0.157443,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99665,3,12,0.163917,0.163917,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99665,3,12,0.157933,0.157411,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99666,3,12,0.169933,0.162131,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99666,3,12,0.15405,0.148404,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99666,3,12,0.169933,0.164153,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99666,3,12,0.174683,0.167429,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99666,3,12,0.169933,0.166372,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99667,3,12,0.156367,0.155618,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99667,3,12,0.156367,0.153581,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99667,3,12,0.156367,0.153581,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99667,3,12,0.163917,0.155917,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99667,3,12,0.16165,0.158622,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99668,3,12,0.155717,0.155717,0.055917,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99668,3,12,0.169933,0.16401,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99668,3,12,0.169933,0.165194,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99668,3,12,0.155717,0.155717,0.055917,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99668,3,12,0.16165,0.16165,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99669,3,12,0.169933,0.167672,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99669,3,12,0.169933,0.163532,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99669,3,12,0.169933,0.166924,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99669,3,12,0.169933,0.163464,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99669,3,12,0.16465,0.16396,0.046983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99670,3,12,0.1568,0.150415,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99670,3,12,0.156367,0.151664,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99670,3,12,0.156367,0.152092,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99670,3,12,0.1568,0.151622,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99670,3,12,0.1576,0.154735,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99671,3,12,0.169933,0.168054,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99671,3,12,0.15405,0.14905,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99671,3,12,0.15405,0.14905,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99671,3,12,0.148083,0.147971,0.06355,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99671,3,12,0.160333,0.1592,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99672,3,12,0.169933,0.160672,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99672,3,12,0.1576,0.156301,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99672,3,12,0.169933,0.159542,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99672,3,12,0.1568,0.156529,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99672,3,12,0.166783,0.16506,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99673,3,12,0.156367,0.155178,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99673,3,12,0.169933,0.166483,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99673,3,12,0.169933,0.167614,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99673,3,12,0.163917,0.156867,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99673,3,12,0.16165,0.159889,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99674,3,12,0.169933,0.159996,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99674,3,12,0.169933,0.152131,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99674,3,12,0.1568,0.147085,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99674,3,12,0.1568,0.152578,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99674,3,12,0.16165,0.16019,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99675,3,12,0.169933,0.156267,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99675,3,12,0.169933,0.156128,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99675,3,12,0.169933,0.156267,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99675,3,12,0.169933,0.156675,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99675,3,12,0.166783,0.164571,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99676,3,12,0.169933,0.163165,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99676,3,12,0.156367,0.151276,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99676,3,12,0.156367,0.151083,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99676,3,12,0.1568,0.146539,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99676,3,12,0.16165,0.161431,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99677,3,12,0.157683,0.157683,0.05395,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99677,3,12,0.157683,0.157683,0.05395,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99677,3,12,0.157683,0.157683,0.05395,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99677,3,12,0.157683,0.157683,0.05395,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99677,3,12,0.166783,0.164633,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99678,3,12,0.156367,0.153917,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99678,3,12,0.156367,0.153304,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99678,3,12,0.156367,0.153304,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99678,3,12,0.163917,0.160192,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99678,3,12,0.157933,0.156668,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99679,3,12,0.156367,0.152964,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99679,3,12,0.156367,0.153644,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99679,3,12,0.156367,0.153644,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99679,3,12,0.163917,0.156058,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99679,3,12,0.16165,0.16154,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99680,3,12,0.169933,0.1646,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99680,3,12,0.169933,0.165933,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99680,3,12,0.169933,0.165267,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99680,3,12,0.169933,0.166594,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99680,3,12,0.161933,0.161933,0.0497,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99681,3,12,0.169933,0.163067,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99681,3,12,0.169933,0.159654,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99681,3,12,0.169933,0.163025,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99681,3,12,0.156117,0.156117,0.055517,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99681,3,12,0.156367,0.156158,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99682,3,12,0.176983,0.167619,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99682,3,12,0.169933,0.158142,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99682,3,12,0.169933,0.157011,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99682,3,12,0.163917,0.162464,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99682,3,12,0.160333,0.160333,0.0513,0,1,3218
