source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93039,3,12,69.2573,67.291917,23.8167,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93040,3,12,93.074,85.237383,0.0,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93040,3,12,70.7063,70.7063,22.3677,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93040,3,12,75.9926,75.523083,17.0814,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93040,3,12,70.7063,70.7063,22.3677,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93041,3,12,85.0618,84.6855,8.0122,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93041,3,12,72.1542,72.1542,20.9198,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93041,3,12,84.9713,82.676367,8.1027,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93041,3,12,72.1542,72.1542,20.9198,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93042,3,12,82.6119,81.735017,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93042,3,12,61.3382,59.027983,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93042,3,12,73.8554,59.483342,19.2186,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93042,3,12,70.0099,70.0099,23.0641,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93043,3,12,81.6553,81.6553,11.4187,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93043,3,12,73.7321,73.7321,19.3419,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93043,3,12,82.6119,81.234183,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93043,3,12,73.7321,73.7321,19.3419,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93044,3,12,82.6119,80.260908,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93044,3,12,62.0592,62.0592,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93044,3,12,78.4292,73.294408,14.6448,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93044,3,12,69.2573,65.794358,23.8167,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93045,3,12,82.6119,78.771517,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93045,3,12,69.0526,69.0526,24.0214,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93045,3,12,84.9713,80.963367,8.1027,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93045,3,12,70.0099,69.611025,23.0641,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93046,3,12,86.881,86.55325,6.193,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93046,3,12,61.3382,60.553817,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93046,3,12,81.8904,80.933267,11.1836,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93046,3,12,56.6319,56.6319,36.4421,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93047,3,12,83.0735,76.17165,10.0005,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93047,3,12,62.0592,59.6715,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93047,3,12,76.1868,67.9457,16.8872,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93047,3,12,69.2573,54.319592,23.8167,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93048,3,12,82.8487,78.4989,10.2253,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93048,3,12,62.0592,57.51595,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93048,3,12,75.3764,61.859492,17.6976,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93048,3,12,69.2573,65.438667,23.8167,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93049,3,12,81.9871,81.6549,11.0869,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93049,3,12,61.3382,57.779033,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93049,3,12,93.074,79.333017,0.0,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93049,3,12,39.9832,39.9832,53.0908,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93050,3,12,80.7144,76.922192,12.3596,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93050,3,12,61.3382,57.04155,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93050,3,12,67.7572,57.512567,25.3168,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93050,3,12,70.0099,70.0099,23.0641,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93051,3,12,81.8904,71.16615,11.1836,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93051,3,12,61.3382,57.23865,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93051,3,12,62.0592,57.7128,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93051,3,12,45.6814,39.214333,47.3926,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93052,3,12,83.6939,82.163433,9.3801,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93052,3,12,61.3382,57.04155,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93052,3,12,75.3764,63.0182,17.6976,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93052,3,12,31.503,31.503,61.571,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93053,3,12,83.7892,79.70095,9.2848,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93053,3,12,73.3062,73.3062,19.7678,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93053,3,12,77.3182,76.983867,15.7558,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93053,3,12,73.3062,73.3062,19.7678,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93054,3,12,84.7378,83.302358,8.3362,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93054,3,12,61.3382,61.271333,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93054,3,12,84.9713,80.735358,8.1027,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93054,3,12,60.937,60.937,32.137,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93055,3,12,88.7493,88.402692,4.3247,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93055,3,12,61.3382,57.04155,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93055,3,12,62.0592,62.0592,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93055,3,12,45.6814,35.73485,47.3926,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93056,3,12,88.7493,86.74355,4.3247,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93056,3,12,67.7572,65.907325,25.3168,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93056,3,12,75.3764,60.253367,17.6976,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93056,3,12,69.2573,56.194675,23.8167,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93057,3,12,81.6553,81.6553,11.4187,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93057,3,12,79.3939,75.190733,13.6801,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93057,3,12,81.6553,79.365267,11.4187,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93057,3,12,71.1022,66.870375,21.9718,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93058,3,12,93.074,88.135392,0.0,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93058,3,12,68.5831,68.5831,24.4909,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93058,3,12,84.9713,82.990792,8.1027,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93058,3,12,68.5831,68.5831,24.4909,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93059,3,12,88.7493,88.376633,4.3247,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93059,3,12,67.7572,65.86045,25.3168,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93059,3,12,82.1046,81.437092,10.9694,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93059,3,12,63.205,63.205,29.869,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93060,3,12,84.7378,82.449067,8.3362,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93060,3,12,79.0938,79.0938,13.9802,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93060,3,12,84.4702,81.807325,8.6038,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93060,3,12,79.0938,79.0938,13.9802,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93061,3,12,80.7144,80.677183,12.3596,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93061,3,12,62.4769,62.4769,30.5971,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93061,3,12,80.2678,74.3375,12.8062,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93061,3,12,78.6385,63.8237,14.4355,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93062,3,12,82.2143,77.015092,10.8597,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93062,3,12,61.3382,58.122517,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93062,3,12,81.3227,69.5785,11.7513,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93062,3,12,52.4535,49.013708,40.6205,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93063,3,12,82.3055,78.068292,10.7685,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93063,3,12,73.8554,67.591858,19.2186,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93063,3,12,81.3227,71.421258,11.7513,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93063,3,12,58.8229,58.8229,34.2511,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93064,3,12,84.4836,84.4836,8.5904,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93064,3,12,62.0592,60.784575,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93064,3,12,85.0618,81.738992,8.0122,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93064,3,12,71.1022,71.1022,21.9718,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93065,3,12,80.4867,78.449208,12.5873,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93065,3,12,68.7384,68.7384,24.3356,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93065,3,12,80.4867,71.370133,12.5873,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93065,3,12,70.0099,69.797983,23.0641,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93066,3,12,78.7675,76.917567,14.3065,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93066,3,12,61.3382,56.404692,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93066,3,12,76.1868,60.166733,16.8872,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93066,3,12,69.2573,64.668167,23.8167,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93067,3,12,86.6663,83.03105,6.4077,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93067,3,12,61.3382,59.938817,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93067,3,12,75.3764,61.649417,17.6976,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93067,3,12,52.9419,52.9419,40.1321,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93068,3,12,74.8839,74.119117,18.1901,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93068,3,12,61.3382,58.621325,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93068,3,12,71.005,62.364233,22.069,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93068,3,12,50.4707,50.4707,42.6033,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93069,3,12,85.8185,79.859608,7.2555,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93069,3,12,62.0592,62.0592,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93069,3,12,68.9202,61.97695,24.1538,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93069,3,12,47.3502,47.3502,45.7238,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93070,3,12,82.6119,80.930817,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93070,3,12,61.3382,57.04155,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93070,3,12,82.6119,78.074425,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93070,3,12,32.9038,32.9038,60.1702,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93071,3,12,85.8185,84.826242,7.2555,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93071,3,12,73.9114,73.9114,19.1626,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93071,3,12,82.6448,79.015817,10.4292,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93071,3,12,73.9114,73.9114,19.1626,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93072,3,12,85.8185,85.513675,7.2555,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93072,3,12,66.8462,66.8462,26.2278,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93072,3,12,84.9713,81.172058,8.1027,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93072,3,12,66.8462,66.8462,26.2278,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93073,3,12,82.2143,82.079342,10.8597,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93073,3,12,79.3939,70.591075,13.6801,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93073,3,12,81.8419,78.703625,11.2321,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93073,3,12,44.1826,44.1826,48.8914,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93074,3,12,85.0618,84.52515,8.0122,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93074,3,12,62.0592,62.0592,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93074,3,12,82.6448,82.377167,10.4292,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93074,3,12,45.6814,43.444067,47.3926,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93075,3,12,82.6119,82.396242,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93075,3,12,61.3382,59.2031,31.7358,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93075,3,12,82.3012,79.352208,10.7728,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93075,3,12,71.1022,65.45855,21.9718,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93076,3,12,83.7892,81.191492,9.2848,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93076,3,12,80.6659,78.7872,12.4081,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93076,3,12,80.6659,77.534733,12.4081,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93076,3,12,73.1511,73.1511,19.9229,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93077,3,12,82.8487,82.8487,10.2253,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93077,3,12,73.8554,69.076133,19.2186,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93077,3,12,93.074,86.119383,0.0,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93077,3,12,59.5176,59.5176,33.5564,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93078,3,12,83.7892,79.1115,9.2848,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93078,3,12,73.8554,65.760617,19.2186,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93078,3,12,62.0592,59.740958,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93078,3,12,34.2403,34.2403,58.8337,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93079,3,12,82.6119,82.608125,10.4621,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93079,3,12,77.8646,77.8646,15.2094,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93079,3,12,82.6448,82.216742,10.4292,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93079,3,12,77.8646,77.8646,15.2094,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93080,3,12,75.3764,73.76235,17.6976,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93080,3,12,62.0592,60.031133,31.0148,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_icm_bma,93080,3,12,81.9871,73.351608,11.0869,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_skill_prior,93080,3,12,71.1022,64.031733,21.9718,0,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,target_gp_ucb,93081,3,12,86.881,85.411667,6.193,1,2,1024
real_flip2_hydro_p01053;real_flip2_hydro_p0a9x9,real_flip2_hydro_p06241,multisource_rgpe,93081,3,12,67.1177,67.1177,25.9563,0,2,1024
