dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_suzuki_miyaura,transfer_strict_gate_v1,7,95.8453,95.8409,4.1547,0,0,0,0,7,2887,0,0,64,0.4533,0.5,0
real_suzuki_miyaura,no_care_random,8,82.299,81.9615,17.701,0,0,0,0,0,0,0,0,64,0.436,0.5,0
real_suzuki_miyaura,incumbent,8,92.6924,91.7522,7.3076,0,0,0,0,0,0,0,0,64,0.436,0.5,0
real_suzuki_miyaura,transfer_no_gate,8,92.6924,91.7522,7.3076,0,0,0,0,7,35282,0,0,64,0.436,0.5,0
real_suzuki_miyaura,transfer_gate_v1,8,92.6924,91.7522,7.3076,0,0,0,0,7,35282,0,0,64,0.436,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,8,92.6924,91.7522,7.3076,0,0,0,0,7,8295,0,0,64,0.436,0.5,0
real_suzuki_miyaura,no_care_random,9,92.4342,88.183,7.5658,0,0,0,0,0,0,0,0,64,0.4156,0.5,0
real_suzuki_miyaura,incumbent,9,92.7651,89.2318,7.2349,0,0,0,0,0,0,0,0,64,0.4156,0.5,0
real_suzuki_miyaura,transfer_no_gate,9,92.7651,90.1151,7.2349,0,5,4,0,7,30708,0,0,64,0.4156,0.5,0
real_suzuki_miyaura,transfer_gate_v1,9,92.7651,90.1151,7.2349,0,5,4,0,7,30708,0,0,64,0.4156,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,9,92.7651,89.2318,7.2349,0,2,0,0,7,3175,0,0,64,0.4156,0.5,0
