dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40009,93.0289,79.8312,6.9711,0,calibration,
real_buchwald_hartwig,gp_ucb,40009,98.7313,80.6067,1.2687,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40009,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40009,98.7313,80.6067,1.2687,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40009,98.7313,80.6067,1.2687,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40009,98.7313,83.779,1.2687,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40010,93.5878,78.2455,6.4122,0,calibration,
real_buchwald_hartwig,gp_ucb,40010,93.5878,86.4136,6.4122,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40010,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40010,93.5878,86.4136,6.4122,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40010,93.5878,81.6353,6.4122,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40010,93.5878,68.9772,6.4122,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40011,93.5641,60.8806,6.4359,0,calibration,
real_buchwald_hartwig,gp_ucb,40011,62.5387,60.6101,37.4613,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40011,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40011,62.5387,60.6101,37.4613,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40011,86.8997,59.9187,13.1003,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40011,62.4073,46.5072,37.5927,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40012,98.8492,72.3909,1.1508,1,calibration,
real_buchwald_hartwig,gp_ucb,40012,95.3865,77.7709,4.6135,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40012,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40012,95.3865,77.7709,4.6135,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40012,95.3865,78.5066,4.6135,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40012,95.3865,79.7906,4.6135,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40013,88.1675,58.6221,11.8325,0,calibration,
real_buchwald_hartwig,gp_ucb,40013,98.2872,66.0841,1.7128,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40013,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40013,98.2872,66.0841,1.7128,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40013,98.2872,63.5972,1.7128,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40013,49.5182,41.8157,50.4818,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40014,98.8492,78.1396,1.1508,1,calibration,
real_buchwald_hartwig,gp_ucb,40014,92.659,77.9705,7.341,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40014,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40014,92.659,77.9705,7.341,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40014,93.7486,76.4553,6.2514,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40014,94.5498,78.2614,5.4502,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40015,85.8947,81.9551,14.1053,0,calibration,
real_buchwald_hartwig,gp_ucb,40015,85.8947,82.0673,14.1053,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40015,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40015,85.8947,82.0673,14.1053,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40015,83.0965,80.3988,16.9035,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40015,99.6191,84.6774,0.3809,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40016,98.1771,95.0868,1.8229,1,calibration,
real_buchwald_hartwig,gp_ucb,40016,98.1771,85.547,1.8229,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40016,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40016,98.1771,85.547,1.8229,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40016,98.8492,96.1099,1.1508,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40016,99.6191,96.1679,0.3809,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40017,94.6911,53.7734,5.3089,0,calibration,
real_buchwald_hartwig,gp_ucb,40017,82.1374,40.0581,17.8626,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40017,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40017,82.1374,40.0581,17.8626,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40017,42.9468,36.6466,57.0532,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40017,47.599,40.0871,52.401,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40018,98.2872,82.6009,1.7128,1,calibration,
real_buchwald_hartwig,gp_ucb,40018,93.0289,68.5958,6.9711,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40018,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40018,93.0289,68.5958,6.9711,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40018,93.7486,89.8271,6.2514,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40018,80.6006,73.6051,19.3994,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40019,80.5278,69.6372,19.4722,0,calibration,
real_buchwald_hartwig,gp_ucb,40019,89.4195,67.6998,10.5805,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40019,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40019,89.4195,67.6998,10.5805,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40019,93.5641,87.1446,6.4359,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40019,89.4195,84.9584,10.5805,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40020,82.7105,78.738,17.2895,0,calibration,
real_buchwald_hartwig,gp_ucb,40020,99.0345,84.5282,0.9655,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40020,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40020,99.0345,84.5282,0.9655,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40020,95.7526,81.8955,4.2474,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40020,97.948,70.3931,2.052,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40021,98.7313,74.2293,1.2687,1,calibration,
real_buchwald_hartwig,gp_ucb,40021,93.0995,83.715,6.9005,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40021,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40021,93.0995,83.715,6.9005,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40021,93.3108,82.8551,6.6892,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40021,93.3108,82.8551,6.6892,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40022,99.6191,72.9314,0.3809,1,calibration,
real_buchwald_hartwig,gp_ucb,40022,100.0,90.385,0.0,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40022,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40022,100.0,90.385,0.0,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40022,100.0,81.3319,0.0,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40022,98.1771,79.5624,1.8229,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40023,96.1323,93.5583,3.8677,0,calibration,
real_buchwald_hartwig,gp_ucb,40023,96.1323,93.1239,3.8677,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40023,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40023,96.1323,93.1239,3.8677,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40023,96.1323,90.2144,3.8677,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40023,96.1323,92.9723,3.8677,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40024,100.0,90.3871,0.0,1,calibration,
real_buchwald_hartwig,gp_ucb,40024,100.0,87.7054,0.0,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40024,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40024,100.0,87.7054,0.0,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40024,79.3064,63.2535,20.6936,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40024,100.0,89.9148,0.0,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40025,98.8492,90.4309,1.1508,1,calibration,
real_buchwald_hartwig,gp_ucb,40025,95.7526,80.958,4.2474,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40025,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40025,95.7526,80.958,4.2474,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40025,97.5685,80.4387,2.4315,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40025,100.0,88.5884,0.0,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40026,96.5912,93.0165,3.4088,0,calibration,
real_buchwald_hartwig,gp_ucb,40026,94.5498,92.619,5.4502,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40026,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40026,94.5498,92.619,5.4502,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40026,93.3108,91.6353,6.6892,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40026,94.5498,92.5076,5.4502,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40027,96.1323,81.989,3.8677,0,calibration,
real_buchwald_hartwig,gp_ucb,40027,96.1323,88.3671,3.8677,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40027,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40027,96.1323,88.3671,3.8677,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40027,89.5592,76.2903,10.4408,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40027,96.1323,82.2394,3.8677,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40028,93.5878,60.7359,6.4122,0,calibration,
real_buchwald_hartwig,gp_ucb,40028,92.127,62.4586,7.873,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40028,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40028,92.127,62.4586,7.873,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40028,78.3625,51.1342,21.6375,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40028,93.5878,76.0998,6.4122,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40029,97.2929,83.0868,2.7071,0,calibration,
real_buchwald_hartwig,gp_ucb,40029,89.5866,85.8995,10.4134,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40029,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40029,89.5866,85.8995,10.4134,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40029,93.7486,84.5158,6.2514,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40029,81.2755,80.6983,18.7245,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40030,77.7868,69.5865,22.2132,0,calibration,
real_buchwald_hartwig,gp_ucb,40030,85.8947,75.3352,14.1053,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40030,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40030,85.8947,75.3352,14.1053,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40030,89.6142,88.2246,10.3858,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40030,91.3733,76.6514,8.6267,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40031,100.0,72.3608,0.0,1,calibration,
real_buchwald_hartwig,gp_ucb,40031,98.1771,83.4258,1.8229,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40031,99.6191,89.554,0.3809,1,calibration,
