target_dataset,mode,seed,initial_observations,reveal_rounds,initial_candidate_ids,source_datasets,final_best,best_so_far_auc,simple_regret,top10_hit
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94073,3,10,baumgartner_cn_morpholine_tbubrettphos_006;baumgartner_cn_morpholine_tbubrettphos_011;baumgartner_cn_morpholine_tbubrettphos_018,,5.8035,2.9768,6.44,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94074,3,10,baumgartner_cn_morpholine_tbubrettphos_023;baumgartner_cn_morpholine_tbubrettphos_007;baumgartner_cn_morpholine_tbubrettphos_000,,12.2435,7.46222,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94075,3,10,baumgartner_cn_morpholine_tbubrettphos_018;baumgartner_cn_morpholine_tbubrettphos_011;baumgartner_cn_morpholine_tbubrettphos_002,,12.2435,11.3551,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94076,3,10,baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_017;baumgartner_cn_morpholine_tbubrettphos_026,,12.2435,6.08842,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94077,3,10,baumgartner_cn_morpholine_tbubrettphos_004;baumgartner_cn_morpholine_tbubrettphos_027;baumgartner_cn_morpholine_tbubrettphos_025,,12.2435,4.10194,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94078,3,10,baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_020;baumgartner_cn_morpholine_tbubrettphos_026,,12.2435,11.5772,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94079,3,10,baumgartner_cn_morpholine_tbubrettphos_008;baumgartner_cn_morpholine_tbubrettphos_013;baumgartner_cn_morpholine_tbubrettphos_015,,5.8035,2.96146,6.44,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94080,3,10,baumgartner_cn_morpholine_tbubrettphos_023;baumgartner_cn_morpholine_tbubrettphos_015;baumgartner_cn_morpholine_tbubrettphos_016,,12.2435,7.81618,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94081,3,10,baumgartner_cn_morpholine_tbubrettphos_003;baumgartner_cn_morpholine_tbubrettphos_010;baumgartner_cn_morpholine_tbubrettphos_005,,2.3552,2.3552,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94082,3,10,baumgartner_cn_morpholine_tbubrettphos_013;baumgartner_cn_morpholine_tbubrettphos_022;baumgartner_cn_morpholine_tbubrettphos_029,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94083,3,10,baumgartner_cn_morpholine_tbubrettphos_000;baumgartner_cn_morpholine_tbubrettphos_008;baumgartner_cn_morpholine_tbubrettphos_024,,12.2435,11.3551,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94084,3,10,baumgartner_cn_morpholine_tbubrettphos_000;baumgartner_cn_morpholine_tbubrettphos_008;baumgartner_cn_morpholine_tbubrettphos_014,,3.3247,2.19082,8.9188,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94085,3,10,baumgartner_cn_morpholine_tbubrettphos_004;baumgartner_cn_morpholine_tbubrettphos_020;baumgartner_cn_morpholine_tbubrettphos_014,,12.2435,7.7355,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94086,3,10,baumgartner_cn_morpholine_tbubrettphos_007;baumgartner_cn_morpholine_tbubrettphos_029;baumgartner_cn_morpholine_tbubrettphos_001,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94087,3,10,baumgartner_cn_morpholine_tbubrettphos_007;baumgartner_cn_morpholine_tbubrettphos_011;baumgartner_cn_morpholine_tbubrettphos_012,,12.2435,7.43156,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94088,3,10,baumgartner_cn_morpholine_tbubrettphos_001;baumgartner_cn_morpholine_tbubrettphos_000;baumgartner_cn_morpholine_tbubrettphos_019,,2.3552,2.3552,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94089,3,10,baumgartner_cn_morpholine_tbubrettphos_004;baumgartner_cn_morpholine_tbubrettphos_003;baumgartner_cn_morpholine_tbubrettphos_024,,12.2435,11.3551,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94090,3,10,baumgartner_cn_morpholine_tbubrettphos_007;baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_004,,12.2435,7.07725,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94091,3,10,baumgartner_cn_morpholine_tbubrettphos_003;baumgartner_cn_morpholine_tbubrettphos_006;baumgartner_cn_morpholine_tbubrettphos_001,,12.2435,4.72335,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94092,3,10,baumgartner_cn_morpholine_tbubrettphos_020;baumgartner_cn_morpholine_tbubrettphos_017;baumgartner_cn_morpholine_tbubrettphos_023,,12.2435,11.5772,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94093,3,10,baumgartner_cn_morpholine_tbubrettphos_000;baumgartner_cn_morpholine_tbubrettphos_027;baumgartner_cn_morpholine_tbubrettphos_021,,2.3552,2.20017,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94094,3,10,baumgartner_cn_morpholine_tbubrettphos_005;baumgartner_cn_morpholine_tbubrettphos_017;baumgartner_cn_morpholine_tbubrettphos_001,,12.2435,6.85515,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94095,3,10,baumgartner_cn_morpholine_tbubrettphos_017;baumgartner_cn_morpholine_tbubrettphos_028;baumgartner_cn_morpholine_tbubrettphos_019,,12.2435,11.7993,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94096,3,10,baumgartner_cn_morpholine_tbubrettphos_008;baumgartner_cn_morpholine_tbubrettphos_020;baumgartner_cn_morpholine_tbubrettphos_024,,12.2435,7.0915,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94097,3,10,baumgartner_cn_morpholine_tbubrettphos_025;baumgartner_cn_morpholine_tbubrettphos_026;baumgartner_cn_morpholine_tbubrettphos_024,,2.3552,2.3552,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94098,3,10,baumgartner_cn_morpholine_tbubrettphos_015;baumgartner_cn_morpholine_tbubrettphos_007;baumgartner_cn_morpholine_tbubrettphos_013,,12.2435,4.23952,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,94099,3,10,baumgartner_cn_morpholine_tbubrettphos_012;baumgartner_cn_morpholine_tbubrettphos_001;baumgartner_cn_morpholine_tbubrettphos_008,,2.3552,2.3552,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_space_filling,-1,3,10,baumgartner_cn_morpholine_tbubrettphos_001;baumgartner_cn_morpholine_tbubrettphos_003;baumgartner_cn_morpholine_tbubrettphos_010,,12.2435,4.72335,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,multisource_diverse_warmstart,-1,3,10,baumgartner_cn_morpholine_tbubrettphos_022;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_003,real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_phenethylamine_tbubrettphos,12.2435,7.82138,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,development_selected_route,-1,3,10,baumgartner_cn_morpholine_tbubrettphos_022;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_003,real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_phenethylamine_tbubrettphos,12.2435,7.82138,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94000,3,10,baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_006,,68.5199,64.57951,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94001,3,10,baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_019,,72.5938,65.80765,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94002,3,10,baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_009,,72.5938,68.92729,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94003,3,10,baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_008,,72.5938,68.92729,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94004,3,10,baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_017,,68.5199,68.5199,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94005,3,10,baumgartner_cn_morpholine_alphos_015;baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_025,,72.5938,69.33468,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94006,3,10,baumgartner_cn_morpholine_alphos_016;baumgartner_cn_morpholine_alphos_023;baumgartner_cn_morpholine_alphos_022,,72.5938,67.4806,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94007,3,10,baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_022;baumgartner_cn_morpholine_alphos_008,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94008,3,10,baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_004,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94009,3,10,baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_017,,72.5938,65.81362,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94010,3,10,baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_002,,72.5938,64.97901,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94011,3,10,baumgartner_cn_morpholine_alphos_022;baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_020,,72.5938,66.6284,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94012,3,10,baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_000,,72.5938,50.124,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94013,3,10,baumgartner_cn_morpholine_alphos_001;baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_005,,72.5938,66.73648,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94014,3,10,baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_012,,68.5199,61.45342,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94015,3,10,baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_018;baumgartner_cn_morpholine_alphos_017,,72.5938,71.32824,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94016,3,10,baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_010,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94017,3,10,baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_022;baumgartner_cn_morpholine_alphos_016,,72.5938,67.4806,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94018,3,10,baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_020,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94019,3,10,baumgartner_cn_morpholine_alphos_018;baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_020,,72.5938,67.12314,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94020,3,10,baumgartner_cn_morpholine_alphos_018;baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_020,,72.5938,67.12314,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94021,3,10,baumgartner_cn_morpholine_alphos_018;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_004,,72.5938,66.6284,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94022,3,10,baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_007,,72.5938,67.431,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94023,3,10,baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_017,,72.5938,65.26003,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94024,3,10,baumgartner_cn_morpholine_alphos_015;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_001,,72.5938,61.31636,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94025,3,10,baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_002,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94026,3,10,baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_015,,72.5938,69.58508,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94027,3,10,baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_000,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94028,3,10,baumgartner_cn_morpholine_alphos_016;baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_018,,72.5938,69.58508,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94029,3,10,baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_017,,72.5938,69.56759,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94030,3,10,baumgartner_cn_morpholine_alphos_025;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_018,,72.5938,69.33468,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94031,3,10,baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_016,,72.5938,62.65618,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94032,3,10,baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_023;baumgartner_cn_morpholine_alphos_008,,68.5199,64.43651,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94033,3,10,baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_007,,72.5938,67.4539,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94034,3,10,baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_016;baumgartner_cn_morpholine_alphos_012,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94035,3,10,baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_016,,72.5938,67.83839,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94036,3,10,baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_020,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94037,3,10,baumgartner_cn_morpholine_alphos_023;baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_002,,72.5938,66.575,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94038,3,10,baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_025;baumgartner_cn_morpholine_alphos_018,,72.5938,69.33468,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94039,3,10,baumgartner_cn_morpholine_alphos_001;baumgartner_cn_morpholine_alphos_021;baumgartner_cn_morpholine_alphos_014,,72.5938,66.13226,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94040,3,10,baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_002,,72.5938,64.97901,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94041,3,10,baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_013;baumgartner_cn_morpholine_alphos_009,,72.5938,64.08676,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94042,3,10,baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_025;baumgartner_cn_morpholine_alphos_002,,68.5199,68.5199,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94043,3,10,baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_021;baumgartner_cn_morpholine_alphos_020,,72.5938,65.64824,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94044,3,10,baumgartner_cn_morpholine_alphos_004;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_002,,68.5199,58.64307,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94045,3,10,baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_022;baumgartner_cn_morpholine_alphos_015,,72.5938,65.7762,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94046,3,10,baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_023,,72.5938,67.4272,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94047,3,10,baumgartner_cn_morpholine_alphos_022;baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_013,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94048,3,10,baumgartner_cn_morpholine_alphos_025;baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_011,,68.5199,68.5199,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94049,3,10,baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_019,,72.5938,68.92729,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94050,3,10,baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_023;baumgartner_cn_morpholine_alphos_003,,72.5938,66.575,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94051,3,10,baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_001,,72.5938,61.31636,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94052,3,10,baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_015,,72.5938,57.41863,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94053,3,10,baumgartner_cn_morpholine_alphos_021;baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_024,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94054,3,10,baumgartner_cn_morpholine_alphos_000;baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_011,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94055,3,10,baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_016;baumgartner_cn_morpholine_alphos_012,,72.5938,66.98375,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94056,3,10,baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_016;baumgartner_cn_morpholine_alphos_025,,72.5938,69.33468,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94057,3,10,baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_000,,72.5938,56.08472,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94058,3,10,baumgartner_cn_morpholine_alphos_017;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_020,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94059,3,10,baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_021,,72.5938,65.74687,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94060,3,10,baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_004,,72.5938,64.01314,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94061,3,10,baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_009,,72.5938,70.0124,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94062,3,10,baumgartner_cn_morpholine_alphos_001;baumgartner_cn_morpholine_alphos_020;baumgartner_cn_morpholine_alphos_017,,72.5938,67.14984,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94063,3,10,baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_002,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94064,3,10,baumgartner_cn_morpholine_alphos_001;baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_012,,72.5938,61.31636,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94065,3,10,baumgartner_cn_morpholine_alphos_025;baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_003,,68.5199,68.5199,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94066,3,10,baumgartner_cn_morpholine_alphos_018;baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_010,,72.5938,64.3939,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94067,3,10,baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_025,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94068,3,10,baumgartner_cn_morpholine_alphos_018;baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_019,,72.5938,59.45667,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94069,3,10,baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_021;baumgartner_cn_morpholine_alphos_017,,72.5938,65.74687,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94070,3,10,baumgartner_cn_morpholine_alphos_000;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_002,,72.5938,64.64765,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94071,3,10,baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_019,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94072,3,10,baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_023;baumgartner_cn_morpholine_alphos_012,,72.5938,66.58835,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94073,3,10,baumgartner_cn_morpholine_alphos_000;baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_008,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94074,3,10,baumgartner_cn_morpholine_alphos_021;baumgartner_cn_morpholine_alphos_001;baumgartner_cn_morpholine_alphos_002,,72.5938,66.11891,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94075,3,10,baumgartner_cn_morpholine_alphos_024;baumgartner_cn_morpholine_alphos_023;baumgartner_cn_morpholine_alphos_000,,72.5938,72.5938,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94076,3,10,baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_005;baumgartner_cn_morpholine_alphos_013,,72.5938,54.37422,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94077,3,10,baumgartner_cn_morpholine_alphos_006;baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_004,,72.5938,63.04556,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94078,3,10,baumgartner_cn_morpholine_alphos_002;baumgartner_cn_morpholine_alphos_019;baumgartner_cn_morpholine_alphos_020,,72.5938,67.4539,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94079,3,10,baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_016,,72.5938,62.6587,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94080,3,10,baumgartner_cn_morpholine_alphos_007;baumgartner_cn_morpholine_alphos_001;baumgartner_cn_morpholine_alphos_002,,72.5938,67.90364,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94081,3,10,baumgartner_cn_morpholine_alphos_003;baumgartner_cn_morpholine_alphos_010;baumgartner_cn_morpholine_alphos_005,,64.0718,53.49732,8.522,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94082,3,10,baumgartner_cn_morpholine_alphos_011;baumgartner_cn_morpholine_alphos_009;baumgartner_cn_morpholine_alphos_025,,68.5199,68.5199,4.0739,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94083,3,10,baumgartner_cn_morpholine_alphos_000;baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_007,,72.5938,66.98375,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94084,3,10,baumgartner_cn_morpholine_alphos_012;baumgartner_cn_morpholine_alphos_008;baumgartner_cn_morpholine_alphos_007,,72.5938,66.98375,0.0,1
real_baumgartner_cn_morpholine_alphos,target_gp_random_initial,94085,3,10,baumgartner_cn_morpholine_alphos_002;baumgartner_cn_morpholine_alphos_014;baumgartner_cn_morpholine_alphos_015,,72.5938,63.91918,0.0,1
