dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_suzuki_miyaura,random,26,68.6446,68.6446,31.3554,0
real_suzuki_miyaura,public_incumbent,26,93.7818,87.5551,6.2182,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,26,92.4342,87.6877,7.5658,0
real_suzuki_miyaura,mixed_kernel_gp_ei,26,92.4342,87.6877,7.5658,0
real_suzuki_miyaura,knn_ucb,26,89.0101,85.5497,10.9899,0
real_suzuki_miyaura,random,27,89.3539,83.941,10.6461,0
real_suzuki_miyaura,public_incumbent,27,94.7131,84.2313,5.2869,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,27,98.6922,87.2779,1.3078,1
real_suzuki_miyaura,mixed_kernel_gp_ei,27,98.6922,85.1223,1.3078,1
real_suzuki_miyaura,knn_ucb,27,94.4707,87.5228,5.5293,0
real_suzuki_miyaura,random,28,72.2509,70.3515,27.7491,0
real_suzuki_miyaura,public_incumbent,28,80.5675,74.035,19.4325,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,28,84.6337,73.8915,15.3663,0
real_suzuki_miyaura,mixed_kernel_gp_ei,28,84.6337,73.8915,15.3663,0
real_suzuki_miyaura,knn_ucb,28,79.7741,71.5389,20.2259,0
real_suzuki_miyaura,random,29,62.7748,47.0015,37.2252,0
real_suzuki_miyaura,public_incumbent,29,88.1923,73.6355,11.8077,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,29,100.0,86.9532,0.0,1
real_suzuki_miyaura,mixed_kernel_gp_ei,29,100.0,86.9532,0.0,1
real_suzuki_miyaura,knn_ucb,29,91.9936,88.3072,8.0064,0
real_suzuki_miyaura,random,30,82.6883,82.6883,17.3117,0
real_suzuki_miyaura,public_incumbent,30,94.8302,91.4792,5.1698,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,30,94.8302,93.5919,5.1698,0
real_suzuki_miyaura,mixed_kernel_gp_ei,30,91.7637,90.8819,8.2363,0
real_suzuki_miyaura,knn_ucb,30,88.5036,86.5631,11.4964,0
real_suzuki_miyaura,random,31,96.2958,96.2958,3.7042,0
real_suzuki_miyaura,public_incumbent,31,96.7468,96.5664,3.2532,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,31,96.2958,96.2958,3.7042,0
real_suzuki_miyaura,mixed_kernel_gp_ei,31,96.7468,96.4762,3.2532,0
real_suzuki_miyaura,knn_ucb,31,96.2958,96.2958,3.7042,0
real_suzuki_miyaura,random,32,77.7103,70.0346,22.2897,0
real_suzuki_miyaura,public_incumbent,32,91.4527,73.6317,8.5473,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,32,87.6529,53.8283,12.3471,0
