dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,6,97.14,95.667,2.86,0,3,0,0,7,22653,0.3371
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,6,97.14,95.667,2.86,0,3,0,0,7,22653,0.3371
real_chemlex_acidamine,gp_ucb,7,97.91,90.57,2.09,0,0,0,0,0,0,0.3879
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,7,97.91,90.57,2.09,0,0,0,0,7,50631,0.3879
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,7,97.91,90.57,2.09,0,0,0,0,7,50631,0.3879
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,7,97.91,90.57,2.09,0,0,0,0,7,50631,0.3879
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,7,97.91,90.57,2.09,0,0,0,0,7,50631,0.3879
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,7,97.91,90.57,2.09,0,0,0,0,7,50631,0.3879
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,7,97.91,90.57,2.09,0,0,0,0,7,50631,0.3879
real_chemlex_acidamine,gp_ucb,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,8,4.05,3.468,95.95,0,0,0,0,0,0,0.3692
real_chemlex_acidamine,gp_ucb,9,94.54,94.54,5.46,0,0,0,0,0,0,0.4018
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,9,94.54,94.54,5.46,0,0,0,0,7,65332,0.4018
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,9,94.54,94.54,5.46,0,0,0,0,7,65332,0.4018
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,9,94.54,94.54,5.46,0,0,0,0,7,65332,0.4018
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,9,94.54,94.54,5.46,0,0,0,0,7,65332,0.4018
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,9,94.54,94.54,5.46,0,0,0,0,7,65332,0.4018
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,9,94.54,94.54,5.46,0,0,0,0,7,65332,0.4018
real_chemlex_acidamine,gp_ucb,10,92.75,92.75,7.25,0,0,0,0,0,0,0.4257
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,10,92.75,92.75,7.25,0,3,2,0,7,45109,0.4257
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,10,92.75,92.75,7.25,0,3,2,0,7,45109,0.4257
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,10,92.75,92.75,7.25,0,3,2,0,7,45109,0.4257
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,10,92.75,92.75,7.25,0,3,2,0,7,45109,0.4257
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,10,92.75,92.75,7.25,0,3,2,0,7,45109,0.4257
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,10,92.75,92.75,7.25,0,3,2,0,7,45109,0.4257
real_chemlex_acidamine,gp_ucb,11,94.89,91.668,5.11,0,0,0,0,0,0,0.4263
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,11,94.89,91.668,5.11,0,0,0,0,7,26429,0.4263
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,11,94.89,91.668,5.11,0,0,0,0,7,26429,0.4263
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,11,94.89,91.668,5.11,0,0,0,0,7,26429,0.4263
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,11,94.89,91.668,5.11,0,0,0,0,7,26429,0.4263
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,11,94.89,91.668,5.11,0,0,0,0,7,26429,0.4263
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,11,94.89,91.668,5.11,0,0,0,0,7,26429,0.4263
real_chemlex_acidamine,gp_ucb,12,90.0,89.172,10.0,0,0,0,0,0,0,0.288
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,12,90.0,89.172,10.0,0,0,0,0,7,1114,0.288
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,12,90.0,89.172,10.0,0,4,1,0,7,763,0.288
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,12,90.0,89.172,10.0,0,0,0,0,7,1114,0.288
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,12,90.0,89.172,10.0,0,0,0,0,7,1114,0.288
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,12,90.0,89.172,10.0,0,0,0,0,7,1114,0.288
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,12,90.0,89.172,10.0,0,0,0,0,7,1114,0.288
real_chemlex_acidamine,gp_ucb,13,99.7,92.053,0.3,0,0,0,0,0,0,0.3397
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,13,99.7,92.053,0.3,0,1,1,1,7,651,0.3397
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,13,100.0,92.083,0.0,0,2,1,0,7,651,0.3397
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,13,99.7,92.053,0.3,0,1,1,1,7,651,0.3397
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,13,99.7,92.053,0.3,0,1,1,1,7,651,0.3397
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,13,99.7,92.053,0.3,0,1,1,1,7,651,0.3397
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,13,99.7,92.053,0.3,0,1,1,1,7,651,0.3397
real_chemlex_acidamine,gp_ucb,14,100.0,100.0,0.0,0,0,0,0,0,0,0.4255
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,14,100.0,100.0,0.0,0,1,0,0,7,57998,0.4255
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,14,100.0,100.0,0.0,0,1,0,0,7,57998,0.4255
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,14,100.0,100.0,0.0,0,1,0,0,7,57998,0.4255
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,14,100.0,100.0,0.0,0,1,0,0,7,57998,0.4255
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,14,100.0,100.0,0.0,0,1,0,0,7,57998,0.4255
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,14,100.0,100.0,0.0,0,1,0,0,7,57998,0.4255
real_chemlex_acidamine,gp_ucb,15,95.9,95.88,4.1,0,0,0,0,0,0,0.3062
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,15,95.9,95.88,4.1,0,2,2,0,7,1289,0.3062
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,15,95.86,95.86,4.14,0,5,5,0,7,23524,0.3062
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,15,95.9,95.88,4.1,0,2,2,0,7,1289,0.3062
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,15,95.9,95.88,4.1,0,2,2,0,7,1289,0.3062
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,15,95.9,95.88,4.1,0,2,2,0,7,1289,0.3062
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,15,95.9,95.88,4.1,0,2,2,0,7,1289,0.3062
real_chemlex_acidamine,gp_ucb,16,96.94,95.375,3.06,0,0,0,0,0,0,0.3934
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,16,96.94,95.375,3.06,0,1,0,0,7,783,0.3934
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,16,96.94,95.375,3.06,0,1,0,0,7,783,0.3934
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,16,96.94,95.375,3.06,0,1,0,0,7,783,0.3934
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,16,96.94,95.375,3.06,0,1,0,0,7,783,0.3934
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,16,96.94,95.375,3.06,0,1,0,0,7,783,0.3934
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,16,96.94,95.375,3.06,0,1,0,0,7,783,0.3934
real_chemlex_acidamine,gp_ucb,17,95.79,90.097,4.21,0,0,0,0,0,0,0.3644
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,17,95.79,90.097,4.21,0,0,0,0,7,57267,0.3644
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,17,95.79,90.097,4.21,0,0,0,0,7,57267,0.3644
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,17,95.79,90.097,4.21,0,0,0,0,7,57267,0.3644
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,17,95.79,90.097,4.21,0,0,0,0,7,57267,0.3644
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,17,95.79,90.097,4.21,0,0,0,0,7,57267,0.3644
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,17,95.79,90.097,4.21,0,0,0,0,7,57267,0.3644
real_chemlex_acidamine,gp_ucb,18,87.2,82.424,12.8,0,0,0,0,0,0,0.312
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,18,87.2,82.424,12.8,0,0,0,0,7,57267,0.312
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,18,87.2,82.424,12.8,0,0,0,0,7,57267,0.312
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,18,87.2,82.424,12.8,0,0,0,0,7,57267,0.312
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,18,87.2,82.424,12.8,0,0,0,0,7,57267,0.312
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,18,87.2,82.424,12.8,0,0,0,0,7,57267,0.312
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,18,87.2,82.424,12.8,0,0,0,0,7,57267,0.312
real_chemlex_acidamine,gp_ucb,19,36.58,36.58,63.42,0,0,0,0,0,0,0.3461
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,19,36.58,36.58,63.42,0,0,0,0,4,467,0.3461
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,19,36.58,36.58,63.42,0,0,0,0,4,467,0.3461
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,19,36.58,36.58,63.42,0,0,0,0,4,467,0.3461
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,19,36.58,36.58,63.42,0,0,0,0,4,467,0.3461
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,19,36.58,36.58,63.42,0,0,0,0,4,467,0.3461
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,19,36.58,36.58,63.42,0,0,0,0,4,467,0.3461
real_chemlex_acidamine,gp_ucb,20,92.98,61.872,7.02,0,0,0,0,0,0,0.3899
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,20,84.5,61.024,15.5,0,1,1,0,6,49097,0.3899
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,20,84.5,61.024,15.5,0,1,1,0,6,49097,0.3899
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,20,84.5,61.024,15.5,0,1,1,0,6,49097,0.3899
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,20,84.5,61.024,15.5,0,1,1,0,6,49097,0.3899
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,20,84.5,61.024,15.5,0,1,1,0,6,49097,0.3899
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,20,84.5,61.024,15.5,0,1,1,0,6,49097,0.3899
real_chemlex_acidamine,gp_ucb,21,78.82,61.36,21.18,0,0,0,0,0,0,0.3696
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,21,78.82,61.36,21.18,0,1,0,0,6,760,0.3696
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,21,78.82,61.36,21.18,0,1,0,0,6,760,0.3696
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,21,78.82,61.36,21.18,0,1,0,0,6,760,0.3696
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,21,78.82,61.36,21.18,0,1,0,0,6,760,0.3696
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,21,78.82,61.36,21.18,0,1,0,0,6,760,0.3696
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,21,78.82,61.36,21.18,0,1,0,0,6,760,0.3696
real_chemlex_acidamine,gp_ucb,22,100.0,97.73,0.0,0,0,0,0,0,0,0.3363
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,22,100.0,97.73,0.0,0,1,0,0,7,51191,0.3363
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,22,100.0,97.73,0.0,0,1,0,0,7,51191,0.3363
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,22,100.0,97.73,0.0,0,1,0,0,7,51191,0.3363
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,22,100.0,97.73,0.0,0,1,0,0,7,51191,0.3363
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,22,100.0,97.73,0.0,0,1,0,0,7,51191,0.3363
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,22,100.0,97.73,0.0,0,1,0,0,7,51191,0.3363
real_chemlex_acidamine,gp_ucb,23,96.35,85.471,3.65,0,0,0,0,0,0,0.3682
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,23,96.35,86.419,3.65,0,1,0,0,7,57260,0.3682
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,23,96.35,86.419,3.65,0,1,0,0,7,57260,0.3682
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,23,96.35,86.419,3.65,0,1,0,0,7,57260,0.3682
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,23,96.35,86.419,3.65,0,1,0,0,7,57260,0.3682
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,23,96.35,86.419,3.65,0,1,0,0,7,57260,0.3682
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,23,96.35,86.419,3.65,0,1,0,0,7,57260,0.3682
real_chemlex_acidamine,gp_ucb,24,97.0,83.722,3.0,0,0,0,0,0,0,0.3425
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,24,97.0,83.722,3.0,0,0,0,0,7,9467,0.3425
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,24,99.23,83.279,0.77,0,1,1,0,7,32447,0.3425
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,24,97.0,83.722,3.0,0,0,0,0,7,9467,0.3425
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,24,97.0,83.722,3.0,0,0,0,0,7,9467,0.3425
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,24,97.0,83.722,3.0,0,0,0,0,7,9467,0.3425
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,24,97.0,83.722,3.0,0,0,0,0,7,9467,0.3425
real_chemlex_acidamine,gp_ucb,25,78.5,72.061,21.5,0,0,0,0,0,0,0.3873
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,25,78.5,72.061,21.5,0,0,0,0,7,14842,0.3873
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,25,78.5,72.061,21.5,0,0,0,0,7,14842,0.3873
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,25,78.5,72.061,21.5,0,0,0,0,7,14842,0.3873
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,25,78.5,72.061,21.5,0,0,0,0,7,14842,0.3873
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,25,78.5,72.061,21.5,0,0,0,0,7,14842,0.3873
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,25,78.5,72.061,21.5,0,0,0,0,7,14842,0.3873
real_chemlex_acidamine,gp_ucb,26,94.26,89.728,5.74,0,0,0,0,0,0,0.3246
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,26,92.6,87.768,7.4,0,1,0,0,7,1096,0.3246
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,26,86.56,86.56,13.44,0,2,1,0,7,29393,0.3246
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,26,92.6,87.768,7.4,0,1,0,0,7,1096,0.3246
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,26,92.6,87.768,7.4,0,1,0,0,7,1096,0.3246
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,26,92.6,87.768,7.4,0,1,0,0,7,1096,0.3246
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,26,92.6,87.768,7.4,0,1,0,0,7,1096,0.3246
real_chemlex_acidamine,gp_ucb,27,94.41,94.41,5.59,0,0,0,0,0,0,0.4238
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,27,94.41,94.41,5.59,0,1,0,0,7,52758,0.4238
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,27,94.41,94.41,5.59,0,1,0,0,7,52758,0.4238
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,27,94.41,94.41,5.59,0,1,0,0,7,52758,0.4238
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,27,94.41,94.41,5.59,0,1,0,0,7,52758,0.4238
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,27,94.41,94.41,5.59,0,1,0,0,7,52758,0.4238
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,27,94.41,94.41,5.59,0,1,0,0,7,52758,0.4238
real_chemlex_acidamine,gp_ucb,28,98.59,97.55,1.41,0,0,0,0,0,0,0.323
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,28,98.59,97.55,1.41,0,0,0,0,7,53149,0.323
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,28,98.59,97.55,1.41,0,0,0,0,7,53149,0.323
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,28,98.59,97.55,1.41,0,0,0,0,7,53149,0.323
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,28,98.59,97.55,1.41,0,0,0,0,7,53149,0.323
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,28,98.59,97.55,1.41,0,0,0,0,7,53149,0.323
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_adaptive_gate_v1,28,98.59,97.55,1.41,0,0,0,0,7,53149,0.323
real_chemlex_acidamine,gp_ucb,29,100.0,91.507,0.0,0,0,0,0,0,0,0.383
real_chemlex_acidamine,hybrid_transfer_gp_ucb_gate_v1,29,100.0,91.507,0.0,0,3,0,1,7,324,0.383
real_chemlex_acidamine,hybrid_transfer_gp_ucb_no_gate,29,100.0,91.507,0.0,0,4,0,0,7,322,0.383
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_gate_v1,29,100.0,91.507,0.0,0,3,0,1,7,324,0.383
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_strict_gate_v1,29,100.0,91.507,0.0,0,3,0,1,7,324,0.383
real_chemlex_acidamine,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,29,100.0,91.507,0.0,0,3,0,1,7,324,0.383
