dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,6,54.8646,52.1595,45.1354,0,1,1,0,7,20709,0.4101
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,6,54.8646,52.1595,45.1354,0,1,1,0,7,20709,0.4101
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,6,54.8646,52.1595,45.1354,0,1,1,0,7,20709,0.4101
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,6,54.8646,52.1595,45.1354,0,1,1,0,7,20709,0.4101
real_suzuki_miyaura,gp_ucb,7,95.8015,95.8015,4.1985,0,0,0,0,0,0,0.4438
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,7,95.8015,95.8015,4.1985,0,6,4,0,7,34138,0.4438
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,7,95.8015,95.8015,4.1985,0,6,4,0,7,34138,0.4438
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,7,95.8015,95.8015,4.1985,0,6,4,0,7,34138,0.4438
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,7,95.8015,95.8015,4.1985,0,6,4,0,7,34138,0.4438
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,7,95.8015,95.8015,4.1985,0,6,4,0,7,34138,0.4438
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,7,95.8015,95.8015,4.1985,0,6,4,0,7,34138,0.4438
real_suzuki_miyaura,gp_ucb,8,93.6745,89.5985,6.3255,0,0,0,0,0,0,0.4226
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,8,93.6745,89.5985,6.3255,0,2,2,0,7,31707,0.4226
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,8,93.6745,89.5985,6.3255,0,2,2,0,7,31707,0.4226
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,8,93.6745,89.5985,6.3255,0,2,2,0,7,31707,0.4226
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,8,93.6745,89.5985,6.3255,0,2,2,0,7,31707,0.4226
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,8,93.6745,89.5985,6.3255,0,2,2,0,7,31707,0.4226
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,8,93.6745,89.5985,6.3255,0,2,2,0,7,31707,0.4226
real_suzuki_miyaura,gp_ucb,9,91.4527,89.8674,8.5473,0,0,0,0,0,0,0.4261
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,9,93.0579,90.3197,6.9421,0,4,2,0,7,27363,0.4261
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,9,93.0579,90.3197,6.9421,0,4,2,0,7,27363,0.4261
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,9,93.0579,90.3197,6.9421,0,4,2,0,7,27363,0.4261
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,9,93.0579,90.3197,6.9421,0,4,2,0,7,27363,0.4261
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,9,93.0579,90.3197,6.9421,0,4,2,0,7,27363,0.4261
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,9,93.0579,90.3197,6.9421,0,4,2,0,7,27363,0.4261
real_suzuki_miyaura,gp_ucb,10,96.7008,94.8954,3.2992,0,0,0,0,0,0,0.4694
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,10,95.3063,93.9451,4.6937,0,1,1,0,7,29690,0.4694
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,10,95.3063,93.9451,4.6937,0,1,1,0,7,29690,0.4694
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,10,95.3063,93.9451,4.6937,0,1,1,0,7,29690,0.4694
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,10,95.3063,93.9451,4.6937,0,1,1,0,7,29690,0.4694
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,10,95.3063,93.9451,4.6937,0,1,1,0,7,29690,0.4694
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,10,95.3063,93.9451,4.6937,0,1,1,0,7,29690,0.4694
real_suzuki_miyaura,gp_ucb,11,92.7985,92.7985,7.2015,0,0,0,0,0,0,0.3975
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,11,92.7985,92.7985,7.2015,0,2,1,0,7,28474,0.3975
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,11,92.7985,92.7985,7.2015,0,2,1,0,7,28474,0.3975
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,11,92.7985,92.7985,7.2015,0,2,1,0,7,28474,0.3975
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,11,92.7985,92.7985,7.2015,0,2,1,0,7,28474,0.3975
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,11,92.7985,92.7985,7.2015,0,2,1,0,7,28474,0.3975
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,11,92.7985,92.7985,7.2015,0,2,1,0,7,28474,0.3975
real_suzuki_miyaura,gp_ucb,12,91.7536,91.7536,8.2464,0,0,0,0,0,0,0.4237
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,12,100.0,95.8768,0.0,1,4,2,0,7,31086,0.4237
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,12,100.0,95.8768,0.0,1,4,2,0,7,31086,0.4237
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,12,100.0,95.8768,0.0,1,4,2,0,7,31086,0.4237
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,12,100.0,95.8768,0.0,1,4,2,0,7,31086,0.4237
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,12,100.0,95.8768,0.0,1,4,2,0,7,31086,0.4237
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,12,100.0,95.8768,0.0,1,4,2,0,7,31086,0.4237
real_suzuki_miyaura,gp_ucb,13,96.8863,83.4751,3.1137,0,0,0,0,0,0,0.4206
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,13,96.8863,80.8045,3.1137,0,2,2,0,7,29085,0.4206
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,13,96.8863,80.8045,3.1137,0,2,2,0,7,29085,0.4206
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,13,96.8863,80.8045,3.1137,0,2,2,0,7,29085,0.4206
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,13,96.8863,80.8045,3.1137,0,2,2,0,7,29085,0.4206
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,13,96.8863,80.8045,3.1137,0,2,2,0,7,29085,0.4206
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,13,96.8863,80.8045,3.1137,0,2,2,0,7,29085,0.4206
real_suzuki_miyaura,gp_ucb,14,95.0559,93.5266,4.9441,0,0,0,0,0,0,0.3994
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,14,96.7377,95.0351,3.2623,0,3,0,0,7,26394,0.3994
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,14,96.7377,95.0351,3.2623,0,3,0,0,7,26394,0.3994
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,14,96.7377,95.0351,3.2623,0,3,0,0,7,26394,0.3994
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,14,96.7377,95.0351,3.2623,0,3,0,0,7,26394,0.3994
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,14,96.7377,95.0351,3.2623,0,3,0,0,7,26394,0.3994
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,14,96.7377,95.0351,3.2623,0,3,0,0,7,26394,0.3994
real_suzuki_miyaura,gp_ucb,15,91.0794,89.4623,8.9206,0,0,0,0,0,0,0.4365
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,15,87.1835,86.7352,12.8165,0,6,4,1,7,29500,0.4365
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,15,87.1835,86.7352,12.8165,0,7,4,0,7,29500,0.4365
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,15,87.1835,86.7352,12.8165,0,6,4,1,7,29500,0.4365
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,15,87.1835,86.7352,12.8165,0,6,4,1,7,29500,0.4365
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,15,87.1835,86.7352,12.8165,0,6,4,1,7,29500,0.4365
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,15,87.1835,86.7352,12.8165,0,6,4,1,7,29500,0.4365
real_suzuki_miyaura,gp_ucb,16,93.3753,84.2558,6.6247,0,0,0,0,0,0,0.4502
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,16,93.3753,84.2558,6.6247,0,1,0,0,7,24510,0.4502
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,16,93.3753,84.2558,6.6247,0,1,0,0,7,24510,0.4502
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,16,93.3753,84.2558,6.6247,0,1,0,0,7,24510,0.4502
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,16,93.3753,84.2558,6.6247,0,1,0,0,7,24510,0.4502
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,16,93.3753,84.2558,6.6247,0,1,0,0,7,24510,0.4502
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,16,93.3753,84.2558,6.6247,0,1,0,0,7,24510,0.4502
real_suzuki_miyaura,gp_ucb,17,96.1623,96.1542,3.8377,0,0,0,0,0,0,0.3782
