dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_matbench_expt_gap,knn_ucb,14,48.75,44.325,51.25,0
real_matbench_expt_gap,random,15,59.5,43.9,40.5,0
real_matbench_expt_gap,public_incumbent,15,32.875,32.875,67.125,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,15,100.0,57.35,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ei,15,100.0,66.25,0.0,1
real_matbench_expt_gap,knn_ucb,15,34.0,33.2125,66.0,0
real_matbench_expt_gap,random,16,37.25,29.225,62.75,0
real_matbench_expt_gap,public_incumbent,16,28.625,24.3125,71.375,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,16,100.0,56.15,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ei,16,100.0,56.15,0.0,1
real_matbench_expt_gap,knn_ucb,16,47.375,33.95,52.625,0
real_matbench_expt_gap,random,17,38.75,38.75,61.25,0
real_matbench_expt_gap,public_incumbent,17,38.75,38.75,61.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,17,100.0,69.85,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ei,17,82.5,47.5,17.5,0
real_matbench_expt_gap,knn_ucb,17,100.0,54.375,0.0,1
real_matbench_expt_gap,random,18,42.5,31.625,57.5,0
real_matbench_expt_gap,public_incumbent,18,30.125,28.575,69.875,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,18,91.25,65.4125,8.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,18,91.25,65.4125,8.75,0
real_matbench_expt_gap,knn_ucb,18,34.5,26.775,65.5,0
real_matbench_expt_gap,random,19,40.75,40.75,59.25,0
real_matbench_expt_gap,public_incumbent,19,78.875,67.6625,21.125,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,19,55.25,55.25,44.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,19,91.25,77.75,8.75,0
real_matbench_expt_gap,knn_ucb,19,52.125,46.225,47.875,0
real_matbench_expt_gap,random,20,67.5,67.5,32.5,0
real_matbench_expt_gap,public_incumbent,20,30.25,30.25,69.75,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,20,61.125,38.775,38.875,0
real_matbench_expt_gap,mixed_kernel_gp_ei,20,43.75,34.3,56.25,0
real_matbench_expt_gap,knn_ucb,20,33.125,31.3,66.875,0
