dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,23,91.5286,87.1182,8.4714,0,1,1,0,7,22242,0.4477
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,23,91.5286,87.1182,8.4714,0,1,1,0,7,22242,0.4477
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,23,91.5286,87.1182,8.4714,0,1,1,0,7,22242,0.4477
real_buchwald_hartwig,gp_ucb,24,89.6142,82.7002,10.3858,0,0,0,0,0,0,0.4433
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,24,89.5592,82.6892,10.4408,0,4,2,0,7,12982,0.4433
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,24,89.5592,82.6892,10.4408,0,4,2,0,7,12982,0.4433
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,24,89.5592,82.6892,10.4408,0,4,2,0,7,12982,0.4433
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,24,89.5592,82.6892,10.4408,0,4,2,0,7,12982,0.4433
real_buchwald_hartwig,gp_ucb,25,95.7526,69.3585,4.2474,0,0,0,0,0,0,0.4479
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,25,95.7526,69.3585,4.2474,0,0,0,0,7,16478,0.4479
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,25,95.7526,69.3585,4.2474,0,0,0,0,7,16478,0.4479
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,25,95.7526,69.3585,4.2474,0,0,0,0,7,16478,0.4479
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,25,95.7526,69.3585,4.2474,0,0,0,0,7,16478,0.4479
real_buchwald_hartwig,gp_ucb,26,95.6759,93.3448,4.3241,0,0,0,0,0,0,0.3439
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,26,95.6759,93.4972,4.3241,0,5,0,0,7,26432,0.3439
