dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_chemlex_acidamine,transfer_gate_v1,6,95.44,95.44,4.56,0,4,4,0,7,5488,0,0,96,0.4594,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,6,95.44,95.44,4.56,0,1,1,0,1,70,0,0,96,0.4594,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,6,95.44,95.44,4.56,0,4,4,0,7,5488,0,0,96,0.4594,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,6,95.44,95.44,4.56,0,1,1,0,1,70,0,0,96,0.4594,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,6,95.44,95.44,4.56,0,4,4,0,7,5488,0,0,96,0.4594,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,6,95.44,95.44,4.56,0,1,1,0,1,70,0,0,96,0.4594,0.5,0
real_chemlex_acidamine,incumbent,7,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,transfer_gate_v1,7,96.71,96.71,3.29,0,4,4,0,7,50631,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,7,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,7,96.71,96.71,3.29,0,4,4,0,7,50631,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,7,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,7,96.71,96.71,3.29,0,4,4,0,7,50631,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,7,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.4641,0.5,0
real_chemlex_acidamine,incumbent,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
real_chemlex_acidamine,transfer_gate_v1,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
