dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,mixed_kernel_gp_ei,66006,44.4763,44.3089,55.1691,0,calibration,
real_matbench_dielectric,source_warmstart_only,66006,44.295,43.0589,55.3504,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66006,79.1231,76.444,20.5223,1,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66007,46.5569,36.9425,53.0885,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66007,46.403,41.7028,53.2424,0,calibration,
real_matbench_dielectric,gp_ucb,66007,46.403,41.6894,53.2424,0,calibration,
real_matbench_dielectric,llm_transfer_router,66007,46.5569,36.9425,53.0885,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66007,46.5569,36.9425,53.0885,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66007,35.7882,33.6793,63.8572,0,calibration,
real_matbench_dielectric,source_warmstart_only,66007,46.5569,36.9425,53.0885,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66007,40.7271,35.1576,58.9183,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66008,61.1299,53.9239,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66008,45.7091,41.5019,53.9363,0,calibration,
real_matbench_dielectric,gp_ucb,66008,33.7748,31.0417,65.8706,0,calibration,
real_matbench_dielectric,llm_transfer_router,66008,61.1299,53.9239,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66008,61.1299,53.9239,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66008,60.176,41.3931,39.4694,0,calibration,
real_matbench_dielectric,source_warmstart_only,66008,61.1299,53.9239,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66008,45.7091,41.5019,53.9363,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66009,61.1299,50.8536,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66009,59.5114,50.765,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66009,46.403,40.1942,53.2424,0,calibration,
real_matbench_dielectric,llm_transfer_router,66009,61.1299,49.2496,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66009,61.1299,50.8536,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66009,44.1613,36.9961,55.4841,0,calibration,
real_matbench_dielectric,source_warmstart_only,66009,61.1299,50.8536,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66009,46.403,40.8031,53.2424,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66010,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66010,59.5114,54.3228,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66010,43.5147,34.5612,56.1307,0,calibration,
real_matbench_dielectric,llm_transfer_router,66010,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66010,79.1231,73.5887,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66010,35.0661,33.9205,64.5793,0,calibration,
real_matbench_dielectric,source_warmstart_only,66010,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66010,59.5114,52.836,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66011,79.1231,70.1507,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66011,59.5114,49.0348,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66011,54.8245,46.4206,44.8209,0,calibration,
real_matbench_dielectric,llm_transfer_router,66011,79.1231,70.1507,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66011,79.1231,70.1507,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66011,59.5114,50.7773,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66011,79.1231,70.1507,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66011,59.5114,48.547,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66012,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66012,59.5114,50.3704,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66012,59.5114,50.009,40.134,0,calibration,
real_matbench_dielectric,llm_transfer_router,66012,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66012,79.1231,73.5887,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66012,59.5114,50.4269,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66012,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66012,59.5114,47.0354,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66013,79.1231,46.8401,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66013,59.5114,56.0626,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66013,59.5114,57.2567,40.134,0,calibration,
real_matbench_dielectric,llm_transfer_router,66013,79.1231,46.8401,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66013,79.1231,46.8401,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66013,59.5114,55.8815,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66013,79.1231,46.8401,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66013,59.5114,55.3192,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66014,79.1231,70.8215,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66014,42.556,33.2636,57.0894,0,calibration,
real_matbench_dielectric,gp_ucb,66014,48.7857,44.9948,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,66014,79.1231,70.8215,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66014,79.1231,70.8215,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
