target_dataset,mode,seed,initial_observations,reveal_rounds,initial_candidate_ids,source_datasets,final_best,best_so_far_auc,simple_regret,top10_hit
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93007,3,10,baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_023,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93008,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_001,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93009,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_012,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93010,3,10,baumgartner_cn_aniline_tbubrettphos_021;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_026,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93011,3,10,baumgartner_cn_aniline_tbubrettphos_031;baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_006,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93012,3,10,baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_027,,100.0,95.14844,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93013,3,10,baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_009;baumgartner_cn_aniline_tbubrettphos_021,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93014,3,10,baumgartner_cn_aniline_tbubrettphos_002;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93015,3,10,baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_024;baumgartner_cn_aniline_tbubrettphos_002,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93016,3,10,baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93017,3,10,baumgartner_cn_aniline_tbubrettphos_025;baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_004,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93018,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_009,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93019,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_023,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93020,3,10,baumgartner_cn_aniline_tbubrettphos_028;baumgartner_cn_aniline_tbubrettphos_013;baumgartner_cn_aniline_tbubrettphos_024,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93021,3,10,baumgartner_cn_aniline_tbubrettphos_001;baumgartner_cn_aniline_tbubrettphos_031;baumgartner_cn_aniline_tbubrettphos_014,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93022,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_025,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93023,3,10,baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_021,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93024,3,10,baumgartner_cn_aniline_tbubrettphos_025;baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_005,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93025,3,10,baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93026,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_019,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93027,3,10,baumgartner_cn_aniline_tbubrettphos_004;baumgartner_cn_aniline_tbubrettphos_023;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93028,3,10,baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_001,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93029,3,10,baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93030,3,10,baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_028,,100.0,87.06838,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93031,3,10,baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_007,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93032,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_024;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93033,3,10,baumgartner_cn_aniline_tbubrettphos_031;baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_011,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93034,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93035,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_031,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93036,3,10,baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_030,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93037,3,10,baumgartner_cn_aniline_tbubrettphos_001;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_006,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93038,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_015,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93039,3,10,baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_028;baumgartner_cn_aniline_tbubrettphos_012,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93040,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_019,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93041,3,10,baumgartner_cn_aniline_tbubrettphos_031;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93042,3,10,baumgartner_cn_aniline_tbubrettphos_021;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_011,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93043,3,10,baumgartner_cn_aniline_tbubrettphos_024;baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_030,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93044,3,10,baumgartner_cn_aniline_tbubrettphos_028;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_009,,100.0,99.67286,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93045,3,10,baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_023;baumgartner_cn_aniline_tbubrettphos_015,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93046,3,10,baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_006,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93047,3,10,baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_023,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93048,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_016,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93049,3,10,baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_024,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93050,3,10,baumgartner_cn_aniline_tbubrettphos_003;baumgartner_cn_aniline_tbubrettphos_013;baumgartner_cn_aniline_tbubrettphos_027,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93051,3,10,baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_020,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93052,3,10,baumgartner_cn_aniline_tbubrettphos_030;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_013,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93053,3,10,baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93054,3,10,baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_002,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93055,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_008,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93056,3,10,baumgartner_cn_aniline_tbubrettphos_028;baumgartner_cn_aniline_tbubrettphos_031;baumgartner_cn_aniline_tbubrettphos_009,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93057,3,10,baumgartner_cn_aniline_tbubrettphos_030;baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_005,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93058,3,10,baumgartner_cn_aniline_tbubrettphos_004;baumgartner_cn_aniline_tbubrettphos_001;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93059,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_023,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93060,3,10,baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_016,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93061,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_015,,100.0,79.11251,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93062,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_008,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93063,3,10,baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_000,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93064,3,10,baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_013,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93065,3,10,baumgartner_cn_aniline_tbubrettphos_009;baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93066,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_019,,100.0,90.29688,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93067,3,10,baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_028,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93068,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_006,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93069,3,10,baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_021;baumgartner_cn_aniline_tbubrettphos_006,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93070,3,10,baumgartner_cn_aniline_tbubrettphos_002;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_025,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93071,3,10,baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_012,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93072,3,10,baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93073,3,10,baumgartner_cn_aniline_tbubrettphos_024;baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_001,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93074,3,10,baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_025,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93075,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_026,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93076,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93077,3,10,baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_018,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93078,3,10,baumgartner_cn_aniline_tbubrettphos_005;baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_028,,100.0,80.42429,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93079,3,10,baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_028;baumgartner_cn_aniline_tbubrettphos_000,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93080,3,10,baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_031;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93081,3,10,baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_020,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93082,3,10,baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_013,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93083,3,10,baumgartner_cn_aniline_tbubrettphos_009;baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_019,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93084,3,10,baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_027,,100.0,74.81293,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93085,3,10,baumgartner_cn_aniline_tbubrettphos_002;baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_027,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93086,3,10,baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93087,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_000,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93088,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_004;baumgartner_cn_aniline_tbubrettphos_026,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93089,3,10,baumgartner_cn_aniline_tbubrettphos_018;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_017,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93090,3,10,baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_019;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93091,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_031,,100.0,99.49526,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93092,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_009;baumgartner_cn_aniline_tbubrettphos_002,,100.0,99.98151,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93093,3,10,baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_001;baumgartner_cn_aniline_tbubrettphos_004,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93094,3,10,baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_019,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93095,3,10,baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_018;baumgartner_cn_aniline_tbubrettphos_007,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93096,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_028,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93097,3,10,baumgartner_cn_aniline_tbubrettphos_009;baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93098,3,10,baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_000;baumgartner_cn_aniline_tbubrettphos_007,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,93099,3,10,baumgartner_cn_aniline_tbubrettphos_013;baumgartner_cn_aniline_tbubrettphos_030;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_space_filling,-1,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_008,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_all_0.85,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_017,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_all_1.00_q0.50,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_004,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,99.96302,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_0.40,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_013,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_0.85,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_017,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_0.85_q0.50,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_011,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_1.00_q0.25,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_005;baumgartner_cn_aniline_tbubrettphos_027,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_1.00_q0.50,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_011,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_1.00_q0.70,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_021,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,93000,3,10,baumgartner_cn_aniline_alphos_026;baumgartner_cn_aniline_alphos_015;baumgartner_cn_aniline_alphos_018,,99.6941,98.50899,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,93001,3,10,baumgartner_cn_aniline_alphos_018;baumgartner_cn_aniline_alphos_008;baumgartner_cn_aniline_alphos_002,,99.6941,99.16619,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,93002,3,10,baumgartner_cn_aniline_alphos_011;baumgartner_cn_aniline_alphos_021;baumgartner_cn_aniline_alphos_002,,99.4909,99.43797,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,93003,3,10,baumgartner_cn_aniline_alphos_001;baumgartner_cn_aniline_alphos_019;baumgartner_cn_aniline_alphos_020,,99.6941,99.6941,0.0,1
