pair_id,source_dataset,target_dataset,target_seed,condition,final_best,best_so_far_auc,top10_hit,source_outcome_active,source_probe_ids,selected_initial_ids
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1009,100.0,79.0385,1.0,True,matbench_expt_gap_1052|matbench_expt_gap_2780,matbench_expt_gap_1052|matbench_expt_gap_2780
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_101,70.0,65.5577,0.0,True,matbench_expt_gap_3626|matbench_expt_gap_3309,matbench_expt_gap_3626|matbench_expt_gap_3309
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1103,100.0,92.3077,1.0,True,matbench_expt_gap_4348|matbench_expt_gap_4359,matbench_expt_gap_4348|matbench_expt_gap_4359
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1201,41.25,20.5769,0.0,True,matbench_expt_gap_0133|matbench_expt_gap_3894,matbench_expt_gap_0133|matbench_expt_gap_3894
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1301,38.75,35.3558,0.0,True,matbench_expt_gap_4443|matbench_expt_gap_2468,matbench_expt_gap_4443|matbench_expt_gap_2468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1409,35.0,32.3077,0.0,True,matbench_expt_gap_3624|matbench_expt_gap_2612,matbench_expt_gap_3624|matbench_expt_gap_2612
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1511,44.75,23.4423,0.0,True,matbench_expt_gap_3715|matbench_expt_gap_2470,matbench_expt_gap_3715|matbench_expt_gap_2470
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1601,26.875,23.1058,0.0,True,matbench_expt_gap_3225|matbench_expt_gap_1371,matbench_expt_gap_3225|matbench_expt_gap_1371
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1709,100.0,61.3173,1.0,True,matbench_expt_gap_2851|matbench_expt_gap_3468,matbench_expt_gap_2851|matbench_expt_gap_3468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1801,71.25,37.6731,0.0,True,matbench_expt_gap_3674|matbench_expt_gap_2609,matbench_expt_gap_3674|matbench_expt_gap_2609
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_1901,71.375,35.1731,0.0,True,matbench_expt_gap_0667|matbench_expt_gap_0133,matbench_expt_gap_0667|matbench_expt_gap_0133
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_211,100.0,91.0288,1.0,True,matbench_expt_gap_3042|matbench_expt_gap_1695,matbench_expt_gap_3042|matbench_expt_gap_1695
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_307,100.0,75.3846,1.0,True,matbench_expt_gap_3314|matbench_expt_gap_1779,matbench_expt_gap_3314|matbench_expt_gap_1779
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_401,100.0,61.5385,1.0,True,matbench_expt_gap_2171|matbench_expt_gap_3540,matbench_expt_gap_2171|matbench_expt_gap_3540
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_503,46.25,40.1923,0.0,True,matbench_expt_gap_1633|matbench_expt_gap_4454,matbench_expt_gap_1633|matbench_expt_gap_4454
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_601,32.375,28.1827,0.0,True,matbench_expt_gap_3548|matbench_expt_gap_1243,matbench_expt_gap_3548|matbench_expt_gap_1243
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_701,63.75,25.625,0.0,True,matbench_expt_gap_0307|matbench_expt_gap_1590,matbench_expt_gap_0307|matbench_expt_gap_1590
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_809,100.0,100.0,1.0,True,matbench_expt_gap_0496|matbench_expt_gap_4013,matbench_expt_gap_0496|matbench_expt_gap_4013
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,permuted_source_outcomes_907,44.75,24.0865,0.0,True,matbench_expt_gap_0901|matbench_expt_gap_4285,matbench_expt_gap_0901|matbench_expt_gap_4285
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,target_only_anchor,46.25,37.1154,0.0,False,,matbench_expt_gap_0547|matbench_expt_gap_4469
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73000,true_source_outcomes,100.0,97.8654,1.0,True,matbench_expt_gap_0352|matbench_expt_gap_3035,matbench_expt_gap_0352|matbench_expt_gap_3035
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1009,100.0,79.0385,1.0,True,matbench_expt_gap_1052|matbench_expt_gap_2780,matbench_expt_gap_1052|matbench_expt_gap_2780
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_101,70.0,65.5577,0.0,True,matbench_expt_gap_3626|matbench_expt_gap_3309,matbench_expt_gap_3626|matbench_expt_gap_3309
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1103,100.0,92.3077,1.0,True,matbench_expt_gap_4348|matbench_expt_gap_4359,matbench_expt_gap_4348|matbench_expt_gap_4359
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1201,41.25,20.5769,0.0,True,matbench_expt_gap_0133|matbench_expt_gap_3894,matbench_expt_gap_0133|matbench_expt_gap_3894
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1301,38.75,35.3558,0.0,True,matbench_expt_gap_4443|matbench_expt_gap_2468,matbench_expt_gap_4443|matbench_expt_gap_2468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1409,35.0,32.3077,0.0,True,matbench_expt_gap_3624|matbench_expt_gap_2612,matbench_expt_gap_3624|matbench_expt_gap_2612
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1511,44.75,23.4423,0.0,True,matbench_expt_gap_3715|matbench_expt_gap_2470,matbench_expt_gap_3715|matbench_expt_gap_2470
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1601,26.875,23.1058,0.0,True,matbench_expt_gap_3225|matbench_expt_gap_1371,matbench_expt_gap_3225|matbench_expt_gap_1371
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1709,100.0,61.3173,1.0,True,matbench_expt_gap_2851|matbench_expt_gap_3468,matbench_expt_gap_2851|matbench_expt_gap_3468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1801,71.25,37.6731,0.0,True,matbench_expt_gap_3674|matbench_expt_gap_2609,matbench_expt_gap_3674|matbench_expt_gap_2609
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_1901,71.375,35.1731,0.0,True,matbench_expt_gap_0667|matbench_expt_gap_0133,matbench_expt_gap_0667|matbench_expt_gap_0133
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_211,100.0,91.0288,1.0,True,matbench_expt_gap_3042|matbench_expt_gap_1695,matbench_expt_gap_3042|matbench_expt_gap_1695
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_307,100.0,75.3846,1.0,True,matbench_expt_gap_3314|matbench_expt_gap_1779,matbench_expt_gap_3314|matbench_expt_gap_1779
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_401,100.0,61.5385,1.0,True,matbench_expt_gap_2171|matbench_expt_gap_3540,matbench_expt_gap_2171|matbench_expt_gap_3540
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_503,46.25,40.1923,0.0,True,matbench_expt_gap_1633|matbench_expt_gap_4454,matbench_expt_gap_1633|matbench_expt_gap_4454
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_601,32.375,28.1827,0.0,True,matbench_expt_gap_3548|matbench_expt_gap_1243,matbench_expt_gap_3548|matbench_expt_gap_1243
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_701,63.75,25.625,0.0,True,matbench_expt_gap_0307|matbench_expt_gap_1590,matbench_expt_gap_0307|matbench_expt_gap_1590
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_809,100.0,100.0,1.0,True,matbench_expt_gap_0496|matbench_expt_gap_4013,matbench_expt_gap_0496|matbench_expt_gap_4013
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,permuted_source_outcomes_907,44.75,24.0865,0.0,True,matbench_expt_gap_0901|matbench_expt_gap_4285,matbench_expt_gap_0901|matbench_expt_gap_4285
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,target_only_anchor,63.75,42.8846,0.0,False,,matbench_expt_gap_3394|matbench_expt_gap_4589
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73001,true_source_outcomes,100.0,97.8654,1.0,True,matbench_expt_gap_0352|matbench_expt_gap_3035,matbench_expt_gap_0352|matbench_expt_gap_3035
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1009,100.0,79.0385,1.0,True,matbench_expt_gap_1052|matbench_expt_gap_2780,matbench_expt_gap_1052|matbench_expt_gap_2780
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_101,70.0,65.5577,0.0,True,matbench_expt_gap_3626|matbench_expt_gap_3309,matbench_expt_gap_3626|matbench_expt_gap_3309
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1103,100.0,92.3077,1.0,True,matbench_expt_gap_4348|matbench_expt_gap_4359,matbench_expt_gap_4348|matbench_expt_gap_4359
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1201,41.25,20.5769,0.0,True,matbench_expt_gap_0133|matbench_expt_gap_3894,matbench_expt_gap_0133|matbench_expt_gap_3894
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1301,38.75,35.3558,0.0,True,matbench_expt_gap_4443|matbench_expt_gap_2468,matbench_expt_gap_4443|matbench_expt_gap_2468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1409,35.0,32.3077,0.0,True,matbench_expt_gap_3624|matbench_expt_gap_2612,matbench_expt_gap_3624|matbench_expt_gap_2612
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1511,44.75,23.4423,0.0,True,matbench_expt_gap_3715|matbench_expt_gap_2470,matbench_expt_gap_3715|matbench_expt_gap_2470
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1601,26.875,23.1058,0.0,True,matbench_expt_gap_3225|matbench_expt_gap_1371,matbench_expt_gap_3225|matbench_expt_gap_1371
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1709,100.0,61.3173,1.0,True,matbench_expt_gap_2851|matbench_expt_gap_3468,matbench_expt_gap_2851|matbench_expt_gap_3468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1801,71.25,37.6731,0.0,True,matbench_expt_gap_3674|matbench_expt_gap_2609,matbench_expt_gap_3674|matbench_expt_gap_2609
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_1901,71.375,35.1731,0.0,True,matbench_expt_gap_0667|matbench_expt_gap_0133,matbench_expt_gap_0667|matbench_expt_gap_0133
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_211,100.0,91.0288,1.0,True,matbench_expt_gap_3042|matbench_expt_gap_1695,matbench_expt_gap_3042|matbench_expt_gap_1695
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_307,100.0,75.3846,1.0,True,matbench_expt_gap_3314|matbench_expt_gap_1779,matbench_expt_gap_3314|matbench_expt_gap_1779
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_401,100.0,61.5385,1.0,True,matbench_expt_gap_2171|matbench_expt_gap_3540,matbench_expt_gap_2171|matbench_expt_gap_3540
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_503,46.25,40.1923,0.0,True,matbench_expt_gap_1633|matbench_expt_gap_4454,matbench_expt_gap_1633|matbench_expt_gap_4454
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_601,32.375,28.1827,0.0,True,matbench_expt_gap_3548|matbench_expt_gap_1243,matbench_expt_gap_3548|matbench_expt_gap_1243
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_701,63.75,25.625,0.0,True,matbench_expt_gap_0307|matbench_expt_gap_1590,matbench_expt_gap_0307|matbench_expt_gap_1590
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_809,100.0,100.0,1.0,True,matbench_expt_gap_0496|matbench_expt_gap_4013,matbench_expt_gap_0496|matbench_expt_gap_4013
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,permuted_source_outcomes_907,44.75,24.0865,0.0,True,matbench_expt_gap_0901|matbench_expt_gap_4285,matbench_expt_gap_0901|matbench_expt_gap_4285
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,target_only_anchor,32.375,30.2981,0.0,False,,matbench_expt_gap_2491|matbench_expt_gap_0943
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73002,true_source_outcomes,100.0,97.8654,1.0,True,matbench_expt_gap_0352|matbench_expt_gap_3035,matbench_expt_gap_0352|matbench_expt_gap_3035
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1009,100.0,79.0385,1.0,True,matbench_expt_gap_1052|matbench_expt_gap_2780,matbench_expt_gap_1052|matbench_expt_gap_2780
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_101,70.0,65.5577,0.0,True,matbench_expt_gap_3626|matbench_expt_gap_3309,matbench_expt_gap_3626|matbench_expt_gap_3309
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1103,100.0,92.3077,1.0,True,matbench_expt_gap_4348|matbench_expt_gap_4359,matbench_expt_gap_4348|matbench_expt_gap_4359
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1201,41.25,20.5769,0.0,True,matbench_expt_gap_0133|matbench_expt_gap_3894,matbench_expt_gap_0133|matbench_expt_gap_3894
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1301,38.75,35.3558,0.0,True,matbench_expt_gap_4443|matbench_expt_gap_2468,matbench_expt_gap_4443|matbench_expt_gap_2468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1409,35.0,32.3077,0.0,True,matbench_expt_gap_3624|matbench_expt_gap_2612,matbench_expt_gap_3624|matbench_expt_gap_2612
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1511,44.75,23.4423,0.0,True,matbench_expt_gap_3715|matbench_expt_gap_2470,matbench_expt_gap_3715|matbench_expt_gap_2470
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1601,26.875,23.1058,0.0,True,matbench_expt_gap_3225|matbench_expt_gap_1371,matbench_expt_gap_3225|matbench_expt_gap_1371
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1709,100.0,61.3173,1.0,True,matbench_expt_gap_2851|matbench_expt_gap_3468,matbench_expt_gap_2851|matbench_expt_gap_3468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1801,71.25,37.6731,0.0,True,matbench_expt_gap_3674|matbench_expt_gap_2609,matbench_expt_gap_3674|matbench_expt_gap_2609
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_1901,71.375,35.1731,0.0,True,matbench_expt_gap_0667|matbench_expt_gap_0133,matbench_expt_gap_0667|matbench_expt_gap_0133
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_211,100.0,91.0288,1.0,True,matbench_expt_gap_3042|matbench_expt_gap_1695,matbench_expt_gap_3042|matbench_expt_gap_1695
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_307,100.0,75.3846,1.0,True,matbench_expt_gap_3314|matbench_expt_gap_1779,matbench_expt_gap_3314|matbench_expt_gap_1779
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_401,100.0,61.5385,1.0,True,matbench_expt_gap_2171|matbench_expt_gap_3540,matbench_expt_gap_2171|matbench_expt_gap_3540
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_503,46.25,40.1923,0.0,True,matbench_expt_gap_1633|matbench_expt_gap_4454,matbench_expt_gap_1633|matbench_expt_gap_4454
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_601,32.375,28.1827,0.0,True,matbench_expt_gap_3548|matbench_expt_gap_1243,matbench_expt_gap_3548|matbench_expt_gap_1243
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_701,63.75,25.625,0.0,True,matbench_expt_gap_0307|matbench_expt_gap_1590,matbench_expt_gap_0307|matbench_expt_gap_1590
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_809,100.0,100.0,1.0,True,matbench_expt_gap_0496|matbench_expt_gap_4013,matbench_expt_gap_0496|matbench_expt_gap_4013
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,permuted_source_outcomes_907,44.75,24.0865,0.0,True,matbench_expt_gap_0901|matbench_expt_gap_4285,matbench_expt_gap_0901|matbench_expt_gap_4285
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,target_only_anchor,63.75,26.6538,0.0,False,,matbench_expt_gap_4598|matbench_expt_gap_2096
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73003,true_source_outcomes,100.0,97.8654,1.0,True,matbench_expt_gap_0352|matbench_expt_gap_3035,matbench_expt_gap_0352|matbench_expt_gap_3035
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1009,100.0,79.0385,1.0,True,matbench_expt_gap_1052|matbench_expt_gap_2780,matbench_expt_gap_1052|matbench_expt_gap_2780
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_101,70.0,65.5577,0.0,True,matbench_expt_gap_3626|matbench_expt_gap_3309,matbench_expt_gap_3626|matbench_expt_gap_3309
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1103,100.0,92.3077,1.0,True,matbench_expt_gap_4348|matbench_expt_gap_4359,matbench_expt_gap_4348|matbench_expt_gap_4359
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1201,41.25,20.5769,0.0,True,matbench_expt_gap_0133|matbench_expt_gap_3894,matbench_expt_gap_0133|matbench_expt_gap_3894
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1301,38.75,35.3558,0.0,True,matbench_expt_gap_4443|matbench_expt_gap_2468,matbench_expt_gap_4443|matbench_expt_gap_2468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1409,35.0,32.3077,0.0,True,matbench_expt_gap_3624|matbench_expt_gap_2612,matbench_expt_gap_3624|matbench_expt_gap_2612
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1511,44.75,23.4423,0.0,True,matbench_expt_gap_3715|matbench_expt_gap_2470,matbench_expt_gap_3715|matbench_expt_gap_2470
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1601,26.875,23.1058,0.0,True,matbench_expt_gap_3225|matbench_expt_gap_1371,matbench_expt_gap_3225|matbench_expt_gap_1371
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1709,100.0,61.3173,1.0,True,matbench_expt_gap_2851|matbench_expt_gap_3468,matbench_expt_gap_2851|matbench_expt_gap_3468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1801,71.25,37.6731,0.0,True,matbench_expt_gap_3674|matbench_expt_gap_2609,matbench_expt_gap_3674|matbench_expt_gap_2609
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_1901,71.375,35.1731,0.0,True,matbench_expt_gap_0667|matbench_expt_gap_0133,matbench_expt_gap_0667|matbench_expt_gap_0133
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_211,100.0,91.0288,1.0,True,matbench_expt_gap_3042|matbench_expt_gap_1695,matbench_expt_gap_3042|matbench_expt_gap_1695
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_307,100.0,75.3846,1.0,True,matbench_expt_gap_3314|matbench_expt_gap_1779,matbench_expt_gap_3314|matbench_expt_gap_1779
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_401,100.0,61.5385,1.0,True,matbench_expt_gap_2171|matbench_expt_gap_3540,matbench_expt_gap_2171|matbench_expt_gap_3540
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_503,46.25,40.1923,0.0,True,matbench_expt_gap_1633|matbench_expt_gap_4454,matbench_expt_gap_1633|matbench_expt_gap_4454
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_601,32.375,28.1827,0.0,True,matbench_expt_gap_3548|matbench_expt_gap_1243,matbench_expt_gap_3548|matbench_expt_gap_1243
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_701,63.75,25.625,0.0,True,matbench_expt_gap_0307|matbench_expt_gap_1590,matbench_expt_gap_0307|matbench_expt_gap_1590
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_809,100.0,100.0,1.0,True,matbench_expt_gap_0496|matbench_expt_gap_4013,matbench_expt_gap_0496|matbench_expt_gap_4013
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,permuted_source_outcomes_907,44.75,24.0865,0.0,True,matbench_expt_gap_0901|matbench_expt_gap_4285,matbench_expt_gap_0901|matbench_expt_gap_4285
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,target_only_anchor,46.25,45.9615,0.0,False,,matbench_expt_gap_1622|matbench_expt_gap_3103
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73004,true_source_outcomes,100.0,97.8654,1.0,True,matbench_expt_gap_0352|matbench_expt_gap_3035,matbench_expt_gap_0352|matbench_expt_gap_3035
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1009,100.0,79.0385,1.0,True,matbench_expt_gap_1052|matbench_expt_gap_2780,matbench_expt_gap_1052|matbench_expt_gap_2780
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_101,70.0,65.5577,0.0,True,matbench_expt_gap_3626|matbench_expt_gap_3309,matbench_expt_gap_3626|matbench_expt_gap_3309
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1103,100.0,92.3077,1.0,True,matbench_expt_gap_4348|matbench_expt_gap_4359,matbench_expt_gap_4348|matbench_expt_gap_4359
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1201,41.25,20.5769,0.0,True,matbench_expt_gap_0133|matbench_expt_gap_3894,matbench_expt_gap_0133|matbench_expt_gap_3894
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1301,38.75,35.3558,0.0,True,matbench_expt_gap_4443|matbench_expt_gap_2468,matbench_expt_gap_4443|matbench_expt_gap_2468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1409,35.0,32.3077,0.0,True,matbench_expt_gap_3624|matbench_expt_gap_2612,matbench_expt_gap_3624|matbench_expt_gap_2612
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1511,44.75,23.4423,0.0,True,matbench_expt_gap_3715|matbench_expt_gap_2470,matbench_expt_gap_3715|matbench_expt_gap_2470
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1601,26.875,23.1058,0.0,True,matbench_expt_gap_3225|matbench_expt_gap_1371,matbench_expt_gap_3225|matbench_expt_gap_1371
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1709,100.0,61.3173,1.0,True,matbench_expt_gap_2851|matbench_expt_gap_3468,matbench_expt_gap_2851|matbench_expt_gap_3468
materials_dielectric_to_expt_gap,real_matbench_dielectric,real_matbench_expt_gap,73005,permuted_source_outcomes_1801,71.25,37.6731,0.0,True,matbench_expt_gap_3674|matbench_expt_gap_2609,matbench_expt_gap_3674|matbench_expt_gap_2609
