dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_suzuki_miyaura,incumbent,5,93.3265,92.1752,6.6735,0,0,0,0,0,0,0,0,48,0.4032,0.5,0
real_suzuki_miyaura,transfer_gate_v1,5,93.3265,92.1752,6.6735,0,4,3,0,7,24723,0,0,48,0.4032,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,5,93.3265,92.1752,6.6735,0,1,0,0,7,3843,0,0,48,0.4032,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_gate_v1,5,87.5699,87.5699,12.4301,0,5,4,4,10,57025,0,0,48,0.1432,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_strict_gate_v1,5,87.5699,87.5699,12.4301,0,5,4,3,10,7653,0,0,48,0.1432,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_no_gate,5,87.5699,87.5699,12.4301,0,7,3,0,10,89119,0,0,48,0.1432,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_gate_v1,5,93.3265,92.1752,6.6735,0,6,1,0,10,88350,0,0,48,0.1432,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_strict_gate_v1,5,93.3265,92.1752,6.6735,0,1,0,0,10,28684,0,0,48,0.1432,0.5,0
real_suzuki_miyaura,incumbent,6,90.3264,63.5369,9.6736,0,0,0,0,0,0,0,0,48,0.3267,0.5,0
real_suzuki_miyaura,transfer_gate_v1,6,91.24,62.8491,8.76,0,3,3,0,7,20293,0,0,48,0.3267,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,6,91.8179,63.6861,8.1821,0,1,0,0,3,666,0,0,48,0.3267,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_gate_v1,6,96.1995,89.7285,3.8005,0,8,5,1,10,56305,0,0,48,0.1216,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_strict_gate_v1,6,96.1995,91.8813,3.8005,0,10,8,0,10,5705,0,0,48,0.1216,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_no_gate,6,93.7818,63.1033,6.2182,0,3,3,0,10,44671,0,0,48,0.1216,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_gate_v1,6,93.7818,63.1033,6.2182,0,3,3,0,10,44671,0,0,48,0.1216,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_strict_gate_v1,6,54.5191,52.9841,45.4809,0,4,3,0,6,4680,0,0,48,0.1216,0.5,0
real_suzuki_miyaura,incumbent,7,95.8453,95.8409,4.1547,0,0,0,0,0,0,0,0,48,0.411,0.5,0
real_suzuki_miyaura,transfer_gate_v1,7,95.8453,95.8409,4.1547,0,4,3,0,7,31759,0,0,48,0.411,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,7,95.8453,95.8409,4.1547,0,0,0,0,7,2887,0,0,48,0.411,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_gate_v1,7,90.3413,90.0145,9.6587,0,10,4,0,10,34475,0,0,48,0.1169,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_strict_gate_v1,7,90.3413,90.0145,9.6587,0,10,4,0,10,11465,0,0,48,0.1169,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_no_gate,7,95.8453,95.8409,4.1547,0,5,3,0,10,51733,0,0,48,0.1169,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_gate_v1,7,95.8453,95.8409,4.1547,0,5,3,0,10,51733,0,0,48,0.1169,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_strict_gate_v1,7,95.8453,95.8409,4.1547,0,0,0,0,7,7855,0,0,48,0.1169,0.5,0
real_suzuki_miyaura,incumbent,8,92.6924,91.7522,7.3076,0,0,0,0,0,0,0,0,48,0.3825,0.5,0
real_suzuki_miyaura,transfer_gate_v1,8,92.6924,91.7522,7.3076,0,0,0,0,7,35282,0,0,48,0.3825,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,8,92.6924,91.7522,7.3076,0,0,0,0,7,8295,0,0,48,0.3825,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_gate_v1,8,85.3049,80.3353,14.6951,0,10,7,0,10,51755,0,0,48,0.146,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_strict_gate_v1,8,79.0929,79.0929,20.9071,0,10,7,0,10,5715,0,0,48,0.146,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_no_gate,8,95.6509,92.6706,4.3491,0,6,1,0,10,82146,0,0,48,0.146,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_gate_v1,8,95.6509,92.096,4.3491,0,2,1,1,10,82504,0,0,48,0.146,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_strict_gate_v1,8,91.2733,91.1666,8.7267,0,5,5,0,7,12602,0,0,48,0.146,0.5,0
