source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations,experiment_id
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81050,3,12,99.8,98.483333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81050,3,12,99.8,98.508333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81051,3,12,95.5,88.416667,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81051,3,12,94.1,92.941667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81051,3,12,94.1,90.983333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81051,3,12,99.8,96.766667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81051,3,12,95.5,88.416667,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81052,3,12,95.5,95.083333,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81052,3,12,94.5,94.5,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81052,3,12,94.5,94.5,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81052,3,12,99.8,96.708333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81052,3,12,95.5,95.083333,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81053,3,12,98.7,87.258333,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81053,3,12,94.1,88.441667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81053,3,12,94.1,86.783333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81053,3,12,98.7,85.633333,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81053,3,12,98.7,87.258333,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81054,3,12,99.8,93.175,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81054,3,12,94.1,92.85,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81054,3,12,94.1,94.1,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81054,3,12,89.6,88.6,10.2,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81054,3,12,99.8,93.175,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81055,3,12,94.5,94.5,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81055,3,12,94.5,94.5,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81055,3,12,94.5,94.5,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81055,3,12,99.8,98.033333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81055,3,12,94.5,94.5,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81056,3,12,99.8,98.366667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81056,3,12,94.1,92.483333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81056,3,12,94.1,93.666667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81056,3,12,99.8,98.575,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81056,3,12,99.8,98.366667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81057,3,12,99.8,93.15,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81057,3,12,94.1,93.625,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81057,3,12,94.1,93.15,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81057,3,12,99.8,97.958333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81057,3,12,99.8,93.15,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81058,3,12,91.3,90.025,8.5,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81058,3,12,94.1,91.475,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81058,3,12,89.6,89.6,10.2,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81058,3,12,94.1,92.033333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81058,3,12,91.3,90.025,8.5,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81059,3,12,99.8,94.725,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81059,3,12,94.1,91.008333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81059,3,12,90.5,85.625,9.3,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81059,3,12,94.1,91.491667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81059,3,12,99.8,94.725,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81060,3,12,98.7,98.7,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81060,3,12,94.1,93.3,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81060,3,12,94.1,89.325,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81060,3,12,99.8,92.008333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81060,3,12,98.7,98.7,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81061,3,12,99.5,93.141667,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81061,3,12,94.1,91.175,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81061,3,12,95.5,94.216667,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81061,3,12,94.5,92.025,5.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81061,3,12,99.5,93.141667,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81062,3,12,99.8,94.2,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81062,3,12,94.1,93.641667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81062,3,12,94.1,92.725,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81062,3,12,99.8,95.6,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81062,3,12,99.8,94.2,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81063,3,12,89.6,89.6,10.2,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81063,3,12,94.1,92.6,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81063,3,12,94.1,92.6,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81063,3,12,94.1,92.6,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81063,3,12,89.6,89.6,10.2,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81064,3,12,95.0,95.0,4.8,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81064,3,12,95.5,89.716667,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81064,3,12,95.0,94.116667,4.8,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81064,3,12,95.5,93.833333,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81064,3,12,95.0,95.0,4.8,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81065,3,12,99.8,99.8,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81065,3,12,99.5,99.5,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81065,3,12,99.8,99.7,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81065,3,12,99.8,99.8,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81065,3,12,99.8,99.8,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81066,3,12,99.8,94.591667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81066,3,12,94.1,92.716667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81066,3,12,94.4,87.166667,5.4,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81066,3,12,87.0,86.783333,12.8,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81066,3,12,99.8,94.591667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81067,3,12,99.8,98.525,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81067,3,12,94.1,90.725,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81067,3,12,99.8,99.7,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81067,3,12,99.8,98.525,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81067,3,12,99.8,98.525,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81068,3,12,94.1,91.475,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81068,3,12,94.1,93.35,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81068,3,12,90.5,89.75,9.3,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81068,3,12,89.6,89.6,10.2,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81068,3,12,94.1,91.475,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81069,3,12,99.5,94.233333,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81069,3,12,94.1,93.583333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81069,3,12,99.8,95.958333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81069,3,12,99.8,94.15,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81069,3,12,99.5,94.233333,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81070,3,12,99.8,95.683333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81070,3,12,94.1,92.9,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81070,3,12,95.5,91.333333,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81070,3,12,90.5,90.5,9.3,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81070,3,12,99.8,95.683333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81071,3,12,99.8,98.841667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81071,3,12,94.1,92.8,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81071,3,12,95.5,91.141667,4.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81071,3,12,99.8,99.775,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81071,3,12,99.8,98.841667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81072,3,12,99.8,99.8,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81072,3,12,94.1,93.066667,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81072,3,12,99.8,98.808333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81072,3,12,99.8,99.8,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81072,3,12,99.8,99.8,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81073,3,12,88.4,88.241667,11.4,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81073,3,12,94.1,92.683333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81073,3,12,94.1,92.683333,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81073,3,12,88.4,87.933333,11.4,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81073,3,12,88.4,88.241667,11.4,0,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81074,3,12,99.5,98.966667,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81074,3,12,98.7,98.7,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81074,3,12,99.8,99.241667,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81074,3,12,98.7,98.7,1.1,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81074,3,12,99.5,98.966667,0.3,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81075,3,12,99.8,92.758333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_rgpe,81075,3,12,94.1,91.75,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_icm_bma,81075,3,12,94.1,93.1,5.7,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,multisource_skill_prior,81075,3,12,99.8,91.975,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,development_selected_route,81075,3,12,99.8,92.758333,0.0,1,3,288,reizman_cases_123_to_case4
real_reizman_suzuki_case_1;real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_4,target_gp_ucb,81076,3,12,99.8,98.366667,0.0,1,3,288,reizman_cases_123_to_case4
