source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97208,3,12,1.827456,-0.468472,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97208,3,12,0.512645,0.49177,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97208,3,12,0.185353,-0.140941,2.820337,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97209,3,12,0.319015,0.123552,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97209,3,12,0.319015,-0.159673,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97209,3,12,0.319015,0.223278,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97209,3,12,0.319015,-0.360388,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97209,3,12,0.843894,0.07624,2.161796,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97210,3,12,-0.57092,-0.727736,3.57661,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97210,3,12,1.827456,0.244848,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97210,3,12,1.031152,-0.875854,1.974538,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97210,3,12,1.827456,1.259967,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97210,3,12,1.297864,1.297864,1.707827,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97211,3,12,0.319015,-0.593689,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97211,3,12,0.512645,-0.011146,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97211,3,12,-0.192459,-0.435892,3.19815,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97211,3,12,-0.416541,-0.548809,3.422232,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97211,3,12,-0.505472,-0.523042,3.511163,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97212,3,12,0.046561,0.046561,2.95913,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97212,3,12,0.512645,0.085401,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97212,3,12,0.253021,0.184201,2.752669,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97212,3,12,3.005691,1.825199,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97212,3,12,0.83936,0.44296,2.16633,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97213,3,12,0.70832,-0.532589,2.297371,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97213,3,12,1.41782,0.045485,1.587871,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97213,3,12,1.467097,0.086093,1.538593,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97213,3,12,1.827456,1.123998,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97213,3,12,0.501889,0.166102,2.503802,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97214,3,12,-0.221983,-0.221983,3.227674,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97214,3,12,1.41782,0.597918,1.587871,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97214,3,12,1.031152,-0.038388,1.974538,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97214,3,12,1.827456,1.656669,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97214,3,12,1.355196,0.476195,1.650495,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97215,3,12,0.310063,0.25374,2.695627,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97215,3,12,-0.027873,-0.027873,3.033564,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97215,3,12,-0.027873,-0.027873,3.033564,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97215,3,12,1.827456,1.363624,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97215,3,12,2.497989,1.445546,0.507702,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97216,3,12,3.005691,3.005691,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97216,3,12,3.005691,3.005691,0.0,1,1,3500
