source_dataset,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_observations,source_inducing_points,pair_id,split
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,70028,2,13,87.125,77.798077,6.625,0,600,256,molecular_freesolv_to_lipophilicity,calibration
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,70028,2,13,87.0,77.769231,6.75,0,600,256,molecular_freesolv_to_lipophilicity,calibration
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,70029,2,13,89.25,86.923077,4.5,0,600,256,molecular_freesolv_to_lipophilicity,calibration
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,70029,2,13,87.125,82.625,6.625,0,600,256,molecular_freesolv_to_lipophilicity,calibration
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,70029,2,13,86.25,82.557692,7.5,0,600,256,molecular_freesolv_to_lipophilicity,calibration
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71000,2,13,93.5,85.375,0.25,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71000,2,13,85.0,78.711538,8.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71000,2,13,88.625,83.192308,5.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71001,2,13,93.75,86.769231,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71001,2,13,82.5,79.384615,11.25,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71001,2,13,86.625,84.836538,7.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71002,2,13,91.25,90.769231,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71002,2,13,81.125,81.125,12.625,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71002,2,13,82.875,81.932692,10.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71003,2,13,82.5,80.932692,11.25,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71003,2,13,87.125,86.413462,6.625,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71003,2,13,77.875,77.875,15.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71004,2,13,88.625,88.192308,5.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71004,2,13,90.0,89.038462,3.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71004,2,13,88.25,88.019231,5.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71005,2,13,93.75,91.211538,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71005,2,13,93.75,82.375,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71005,2,13,93.75,85.836538,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71006,2,13,90.0,89.971154,3.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71006,2,13,89.625,83.125,4.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71006,2,13,91.25,90.163462,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71007,2,13,87.5,87.5,6.25,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71007,2,13,88.75,82.692308,5.0,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71007,2,13,91.25,87.663462,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71008,2,13,92.25,91.048077,1.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71008,2,13,89.125,89.125,4.625,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71008,2,13,91.25,89.451923,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71009,2,13,86.25,82.788462,7.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71009,2,13,87.125,80.759615,6.625,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71009,2,13,88.625,80.615385,5.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71010,2,13,93.75,93.75,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71010,2,13,93.75,93.75,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71010,2,13,93.75,93.75,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71011,2,13,91.25,85.288462,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71011,2,13,91.25,88.528846,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71011,2,13,92.375,87.442308,1.375,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71012,2,13,88.625,87.048077,5.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71012,2,13,89.375,86.740385,4.375,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71012,2,13,92.25,89.451923,1.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71013,2,13,86.625,85.817308,7.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71013,2,13,91.25,88.971154,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71013,2,13,86.625,85.817308,7.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71014,2,13,91.25,89.711538,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71014,2,13,86.875,81.673077,6.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71014,2,13,91.875,79.721154,1.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71015,2,13,91.25,89.711538,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71015,2,13,86.125,81.846154,7.625,0,600,256,molecular_freesolv_to_lipophilicity,heldout
