best_so_far_auc,dataset,final_best,mode,seed,simple_regret,top10_hit
83.6483,real_buchwald_hartwig,84.7017,llm_direct_prior_random_rule_r3_ligand_mw_influence,40515,15.2983,0
87.2074,real_buchwald_hartwig,89.4195,mixed_kernel_gp_ei,40515,10.5805,0
87.151,real_buchwald_hartwig,88.4464,gp_ucb,40516,11.5536,0
83.7644,real_buchwald_hartwig,83.7644,llm_direct_prior_aryl_halide_halide_type,40516,16.2356,0
92.0469,real_buchwald_hartwig,97.5685,llm_direct_prior_base_functional_class_effect,40516,2.4315,1
94.8077,real_buchwald_hartwig,97.5685,llm_direct_prior_counter_hypothesis_aryl_halide,40516,2.4315,1
89.1045,real_buchwald_hartwig,100.0,llm_direct_prior_ligand_mw_influence,40516,0.0,1
84.7096,real_buchwald_hartwig,84.8146,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40516,15.1854,0
84.7096,real_buchwald_hartwig,84.8146,llm_direct_prior_random_rule_r1_base_functional_class_effect,40516,15.1854,0
94.8077,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40516,2.4315,1
85.8862,real_buchwald_hartwig,86.1219,llm_direct_prior_random_rule_r1_ligand_mw_influence,40516,13.8781,0
83.7644,real_buchwald_hartwig,83.7644,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40516,16.2356,0
84.7096,real_buchwald_hartwig,84.8146,llm_direct_prior_random_rule_r2_base_functional_class_effect,40516,15.1854,0
96.1881,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40516,2.4315,1
89.1045,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r2_ligand_mw_influence,40516,0.0,1
96.1881,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40516,2.4315,1
93.4273,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_base_functional_class_effect,40516,2.4315,1
94.8077,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40516,2.4315,1
85.8862,real_buchwald_hartwig,86.1219,llm_direct_prior_random_rule_r3_ligand_mw_influence,40516,13.8781,0
85.1208,real_buchwald_hartwig,86.1219,mixed_kernel_gp_ei,40516,13.8781,0
80.1033,real_buchwald_hartwig,82.3289,gp_ucb,40517,17.6711,0
77.8093,real_buchwald_hartwig,79.4448,llm_direct_prior_aryl_halide_halide_type,40517,20.5552,0
79.0403,real_buchwald_hartwig,82.6307,llm_direct_prior_base_functional_class_effect,40517,17.3693,0
81.0581,real_buchwald_hartwig,83.2944,llm_direct_prior_counter_hypothesis_aryl_halide,40517,16.7056,0
94.5024,real_buchwald_hartwig,100.0,llm_direct_prior_ligand_mw_influence,40517,0.0,1
78.4095,real_buchwald_hartwig,84.7017,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40517,15.2983,0
85.162,real_buchwald_hartwig,98.1771,llm_direct_prior_random_rule_r1_base_functional_class_effect,40517,1.8229,1
81.0581,real_buchwald_hartwig,83.2944,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40517,16.7056,0
80.8096,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r1_ligand_mw_influence,40517,19.1904,0
77.8093,real_buchwald_hartwig,79.4448,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40517,20.5552,0
85.162,real_buchwald_hartwig,98.1771,llm_direct_prior_random_rule_r2_base_functional_class_effect,40517,1.8229,1
90.8649,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40517,2.4315,1
94.5024,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r2_ligand_mw_influence,40517,0.0,1
87.0049,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40517,2.4315,1
80.5875,real_buchwald_hartwig,91.3733,llm_direct_prior_random_rule_r3_base_functional_class_effect,40517,8.6267,0
81.0581,real_buchwald_hartwig,83.2944,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40517,16.7056,0
80.8096,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r3_ligand_mw_influence,40517,19.1904,0
79.2013,real_buchwald_hartwig,81.2283,mixed_kernel_gp_ei,40517,18.7717,0
93.3108,real_buchwald_hartwig,93.3108,gp_ucb,40518,6.6892,0
93.3108,real_buchwald_hartwig,93.3108,llm_direct_prior_aryl_halide_halide_type,40518,6.6892,0
95.4397,real_buchwald_hartwig,97.5685,llm_direct_prior_base_functional_class_effect,40518,2.4315,1
93.3108,real_buchwald_hartwig,93.3108,llm_direct_prior_counter_hypothesis_aryl_halide,40518,6.6892,0
95.0388,real_buchwald_hartwig,100.0,llm_direct_prior_ligand_mw_influence,40518,0.0,1
93.3549,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40518,6.5789,0
93.3549,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r1_base_functional_class_effect,40518,6.5789,0
93.3108,real_buchwald_hartwig,93.3108,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40518,6.6892,0
93.5473,real_buchwald_hartwig,95.6759,llm_direct_prior_random_rule_r1_ligand_mw_influence,40518,4.3241,0
93.3108,real_buchwald_hartwig,93.3108,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40518,6.6892,0
93.3549,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r2_base_functional_class_effect,40518,6.5789,0
97.2033,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40518,0.0,1
95.0388,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r2_ligand_mw_influence,40518,0.0,1
93.377,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40518,6.5789,0
93.3108,real_buchwald_hartwig,93.3108,llm_direct_prior_random_rule_r3_base_functional_class_effect,40518,6.6892,0
93.3108,real_buchwald_hartwig,93.3108,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40518,6.6892,0
93.5473,real_buchwald_hartwig,95.6759,llm_direct_prior_random_rule_r3_ligand_mw_influence,40518,4.3241,0
93.3108,real_buchwald_hartwig,93.3108,mixed_kernel_gp_ei,40518,6.6892,0
93.9826,real_buchwald_hartwig,94.5498,gp_ucb,40519,5.4502,0
93.0401,real_buchwald_hartwig,93.4211,llm_direct_prior_aryl_halide_halide_type,40519,6.5789,0
93.3449,real_buchwald_hartwig,93.4211,llm_direct_prior_base_functional_class_effect,40519,6.5789,0
93.2687,real_buchwald_hartwig,93.4211,llm_direct_prior_counter_hypothesis_aryl_halide,40519,6.5789,0
93.8899,real_buchwald_hartwig,94.6911,llm_direct_prior_ligand_mw_influence,40519,5.3089,0
93.1925,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40519,6.5789,0
93.3057,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r1_base_functional_class_effect,40519,6.5789,0
93.2687,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40519,6.5789,0
92.6888,real_buchwald_hartwig,92.9567,llm_direct_prior_random_rule_r1_ligand_mw_influence,40519,7.0433,0
93.0401,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40519,6.5789,0
93.3057,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r2_base_functional_class_effect,40519,6.5789,0
93.2687,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40519,6.5789,0
93.8899,real_buchwald_hartwig,94.6911,llm_direct_prior_random_rule_r2_ligand_mw_influence,40519,5.3089,0
93.2687,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40519,6.5789,0
92.659,real_buchwald_hartwig,92.659,llm_direct_prior_random_rule_r3_base_functional_class_effect,40519,7.341,0
93.2687,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40519,6.5789,0
92.6888,real_buchwald_hartwig,92.9567,llm_direct_prior_random_rule_r3_ligand_mw_influence,40519,7.0433,0
92.8114,real_buchwald_hartwig,93.4211,mixed_kernel_gp_ei,40519,6.5789,0
80.3942,real_buchwald_hartwig,81.5102,gp_ucb,40520,18.4898,0
80.0649,real_buchwald_hartwig,80.6849,llm_direct_prior_aryl_halide_halide_type,40520,19.3151,0
80.5839,real_buchwald_hartwig,85.1402,llm_direct_prior_base_functional_class_effect,40520,14.8598,0
95.7561,real_buchwald_hartwig,97.5685,llm_direct_prior_counter_hypothesis_aryl_halide,40520,2.4315,1
79.7441,real_buchwald_hartwig,79.8724,llm_direct_prior_ligand_mw_influence,40520,20.1276,0
80.7192,real_buchwald_hartwig,82.6307,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40520,17.3693,0
79.7014,real_buchwald_hartwig,79.8724,llm_direct_prior_random_rule_r1_base_functional_class_effect,40520,20.1276,0
95.7561,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40520,2.4315,1
82.5245,real_buchwald_hartwig,83.2944,llm_direct_prior_random_rule_r1_ligand_mw_influence,40520,16.7056,0
80.0649,real_buchwald_hartwig,80.6849,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40520,19.3151,0
79.7014,real_buchwald_hartwig,79.8724,llm_direct_prior_random_rule_r2_base_functional_class_effect,40520,20.1276,0
81.1041,real_buchwald_hartwig,83.2944,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40520,16.7056,0
79.7441,real_buchwald_hartwig,79.8724,llm_direct_prior_random_rule_r2_ligand_mw_influence,40520,20.1276,0
97.5685,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40520,2.4315,1
81.2572,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_base_functional_class_effect,40520,2.4315,1
95.7561,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40520,2.4315,1
82.5245,real_buchwald_hartwig,83.2944,llm_direct_prior_random_rule_r3_ligand_mw_influence,40520,16.7056,0
81.3872,real_buchwald_hartwig,83.2944,mixed_kernel_gp_ei,40520,16.7056,0
96.5912,real_buchwald_hartwig,96.5912,gp_ucb,40521,3.4088,0
97.0122,real_buchwald_hartwig,97.2929,llm_direct_prior_aryl_halide_halide_type,40521,2.7071,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_base_functional_class_effect,40521,3.4088,0
96.8017,real_buchwald_hartwig,97.2929,llm_direct_prior_counter_hypothesis_aryl_halide,40521,2.7071,0
97.2929,real_buchwald_hartwig,97.2929,llm_direct_prior_ligand_mw_influence,40521,2.7071,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40521,3.4088,0
97.0824,real_buchwald_hartwig,97.2929,llm_direct_prior_random_rule_r1_base_functional_class_effect,40521,2.7071,0
96.8017,real_buchwald_hartwig,97.2929,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40521,2.7071,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_random_rule_r1_ligand_mw_influence,40521,3.4088,0
97.0122,real_buchwald_hartwig,97.2929,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40521,2.7071,0
97.0824,real_buchwald_hartwig,97.2929,llm_direct_prior_random_rule_r2_base_functional_class_effect,40521,2.7071,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40521,3.4088,0
97.2929,real_buchwald_hartwig,97.2929,llm_direct_prior_random_rule_r2_ligand_mw_influence,40521,2.7071,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40521,3.4088,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_random_rule_r3_base_functional_class_effect,40521,3.4088,0
96.8017,real_buchwald_hartwig,97.2929,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40521,2.7071,0
96.5912,real_buchwald_hartwig,96.5912,llm_direct_prior_random_rule_r3_ligand_mw_influence,40521,3.4088,0
96.5912,real_buchwald_hartwig,96.5912,mixed_kernel_gp_ei,40521,3.4088,0
99.6191,real_buchwald_hartwig,99.6191,gp_ucb,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_aryl_halide_halide_type,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_base_functional_class_effect,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_counter_hypothesis_aryl_halide,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_ligand_mw_influence,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40522,0.3809,1
99.7715,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r1_base_functional_class_effect,40522,0.0,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r1_ligand_mw_influence,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40522,0.3809,1
99.7715,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r2_base_functional_class_effect,40522,0.0,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r2_ligand_mw_influence,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r3_base_functional_class_effect,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,llm_direct_prior_random_rule_r3_ligand_mw_influence,40522,0.3809,1
99.6191,real_buchwald_hartwig,99.6191,mixed_kernel_gp_ei,40522,0.3809,1
72.1101,real_buchwald_hartwig,89.0766,gp_ucb,40523,10.9234,0
78.5212,real_buchwald_hartwig,85.6592,llm_direct_prior_aryl_halide_halide_type,40523,14.3408,0
68.8115,real_buchwald_hartwig,77.7868,llm_direct_prior_base_functional_class_effect,40523,22.2132,0
74.7021,real_buchwald_hartwig,80.8096,llm_direct_prior_counter_hypothesis_aryl_halide,40523,19.1904,0
75.354,real_buchwald_hartwig,83.8745,llm_direct_prior_ligand_mw_influence,40523,16.1255,0
73.8958,real_buchwald_hartwig,84.8146,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40523,15.1854,0
75.5584,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r1_base_functional_class_effect,40523,19.1904,0
74.7021,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40523,19.1904,0
74.7021,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r1_ligand_mw_influence,40523,19.1904,0
78.5212,real_buchwald_hartwig,85.6592,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40523,14.3408,0
75.5584,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r2_base_functional_class_effect,40523,19.1904,0
71.3811,real_buchwald_hartwig,72.8478,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40523,27.1522,0
75.354,real_buchwald_hartwig,83.8745,llm_direct_prior_random_rule_r2_ligand_mw_influence,40523,16.1255,0
75.2129,real_buchwald_hartwig,95.6759,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40523,4.3241,0
71.1661,real_buchwald_hartwig,76.1607,llm_direct_prior_random_rule_r3_base_functional_class_effect,40523,23.8393,0
74.7021,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40523,19.1904,0
74.7021,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r3_ligand_mw_influence,40523,19.1904,0
72.1101,real_buchwald_hartwig,89.0766,mixed_kernel_gp_ei,40523,10.9234,0
94.0432,real_buchwald_hartwig,98.8492,gp_ucb,40524,1.1508,1
78.5114,real_buchwald_hartwig,79.8724,llm_direct_prior_aryl_halide_halide_type,40524,20.1276,0
70.6626,real_buchwald_hartwig,77.7868,llm_direct_prior_base_functional_class_effect,40524,22.2132,0
64.8706,real_buchwald_hartwig,74.5985,llm_direct_prior_counter_hypothesis_aryl_halide,40524,25.4015,0
77.5574,real_buchwald_hartwig,79.4448,llm_direct_prior_ligand_mw_influence,40524,20.5552,0
28.1864,real_buchwald_hartwig,42.2823,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40524,57.7177,0
87.5967,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r1_base_functional_class_effect,40524,2.4315,1
64.8706,real_buchwald_hartwig,74.5985,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40524,25.4015,0
67.3678,real_buchwald_hartwig,79.8903,llm_direct_prior_random_rule_r1_ligand_mw_influence,40524,20.1097,0
78.5114,real_buchwald_hartwig,79.8724,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40524,20.1276,0
87.5967,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r2_base_functional_class_effect,40524,2.4315,1
66.6397,real_buchwald_hartwig,79.4448,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40524,20.5552,0
77.5574,real_buchwald_hartwig,79.4448,llm_direct_prior_random_rule_r2_ligand_mw_influence,40524,20.5552,0
68.3239,real_buchwald_hartwig,83.6537,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40524,16.3463,0
65.9604,real_buchwald_hartwig,74.2352,llm_direct_prior_random_rule_r3_base_functional_class_effect,40524,25.7648,0
64.8706,real_buchwald_hartwig,74.5985,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40524,25.4015,0
67.3678,real_buchwald_hartwig,79.8903,llm_direct_prior_random_rule_r3_ligand_mw_influence,40524,20.1097,0
61.8996,real_buchwald_hartwig,80.1023,mixed_kernel_gp_ei,40524,19.8977,0
76.5776,real_buchwald_hartwig,93.1012,gp_ucb,40525,6.8988,0
46.1471,real_buchwald_hartwig,53.8392,llm_direct_prior_aryl_halide_halide_type,40525,46.1608,0
63.9166,real_buchwald_hartwig,86.0034,llm_direct_prior_base_functional_class_effect,40525,13.9966,0
43.7623,real_buchwald_hartwig,45.1564,llm_direct_prior_counter_hypothesis_aryl_halide,40525,54.8436,0
83.075,real_buchwald_hartwig,94.6911,llm_direct_prior_ligand_mw_influence,40525,5.3089,0
43.7623,real_buchwald_hartwig,45.1564,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40525,54.8436,0
87.5867,real_buchwald_hartwig,94.6911,llm_direct_prior_random_rule_r1_base_functional_class_effect,40525,5.3089,0
43.7623,real_buchwald_hartwig,45.1564,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40525,54.8436,0
43.7623,real_buchwald_hartwig,45.1564,llm_direct_prior_random_rule_r1_ligand_mw_influence,40525,54.8436,0
46.1471,real_buchwald_hartwig,53.8392,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40525,46.1608,0
87.5867,real_buchwald_hartwig,94.6911,llm_direct_prior_random_rule_r2_base_functional_class_effect,40525,5.3089,0
70.4602,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40525,6.5789,0
83.075,real_buchwald_hartwig,94.6911,llm_direct_prior_random_rule_r2_ligand_mw_influence,40525,5.3089,0
85.4468,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40525,6.5789,0
67.1507,real_buchwald_hartwig,74.0474,llm_direct_prior_random_rule_r3_base_functional_class_effect,40525,25.9526,0
43.7623,real_buchwald_hartwig,45.1564,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40525,54.8436,0
43.7623,real_buchwald_hartwig,45.1564,llm_direct_prior_random_rule_r3_ligand_mw_influence,40525,54.8436,0
73.5957,real_buchwald_hartwig,83.3382,mixed_kernel_gp_ei,40525,16.6618,0
80.3793,real_buchwald_hartwig,89.4671,gp_ucb,40526,10.5329,0
73.2758,real_buchwald_hartwig,75.3112,llm_direct_prior_aryl_halide_halide_type,40526,24.6888,0
79.266,real_buchwald_hartwig,90.2279,llm_direct_prior_base_functional_class_effect,40526,9.7721,0
75.846,real_buchwald_hartwig,85.1447,llm_direct_prior_counter_hypothesis_aryl_halide,40526,14.8553,0
79.3456,real_buchwald_hartwig,97.5685,llm_direct_prior_ligand_mw_influence,40526,2.4315,1
65.4426,real_buchwald_hartwig,73.0761,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40526,26.9239,0
87.7222,real_buchwald_hartwig,90.3173,llm_direct_prior_random_rule_r1_base_functional_class_effect,40526,9.6827,0
75.846,real_buchwald_hartwig,85.1447,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40526,14.8553,0
74.8805,real_buchwald_hartwig,84.7017,llm_direct_prior_random_rule_r1_ligand_mw_influence,40526,15.2983,0
73.2758,real_buchwald_hartwig,75.3112,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40526,24.6888,0
87.7222,real_buchwald_hartwig,90.3173,llm_direct_prior_random_rule_r2_base_functional_class_effect,40526,9.6827,0
73.312,real_buchwald_hartwig,85.1447,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40526,14.8553,0
79.3456,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r2_ligand_mw_influence,40526,2.4315,1
71.686,real_buchwald_hartwig,74.2352,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40526,25.7648,0
68.0233,real_buchwald_hartwig,75.3112,llm_direct_prior_random_rule_r3_base_functional_class_effect,40526,24.6888,0
75.846,real_buchwald_hartwig,85.1447,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40526,14.8553,0
74.8805,real_buchwald_hartwig,84.7017,llm_direct_prior_random_rule_r3_ligand_mw_influence,40526,15.2983,0
78.6422,real_buchwald_hartwig,80.2853,mixed_kernel_gp_ei,40526,19.7147,0
86.332,real_buchwald_hartwig,95.7526,gp_ucb,40527,4.2474,0
78.7542,real_buchwald_hartwig,80.6849,llm_direct_prior_aryl_halide_halide_type,40527,19.3151,0
80.2796,real_buchwald_hartwig,91.2097,llm_direct_prior_base_functional_class_effect,40527,8.7903,0
88.5473,real_buchwald_hartwig,97.5685,llm_direct_prior_counter_hypothesis_aryl_halide,40527,2.4315,1
94.7196,real_buchwald_hartwig,97.5685,llm_direct_prior_ligand_mw_influence,40527,2.4315,1
67.6639,real_buchwald_hartwig,69.517,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40527,30.483,0
95.1302,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r1_base_functional_class_effect,40527,0.0,1
88.5473,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40527,2.4315,1
77.4094,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r1_ligand_mw_influence,40527,19.1904,0
78.7542,real_buchwald_hartwig,80.6849,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40527,19.3151,0
95.1302,real_buchwald_hartwig,100.0,llm_direct_prior_random_rule_r2_base_functional_class_effect,40527,0.0,1
91.3525,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40527,2.4315,1
94.7196,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r2_ligand_mw_influence,40527,2.4315,1
91.3525,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40527,2.4315,1
76.3437,real_buchwald_hartwig,91.3733,llm_direct_prior_random_rule_r3_base_functional_class_effect,40527,8.6267,0
88.5473,real_buchwald_hartwig,97.5685,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40527,2.4315,1
77.4094,real_buchwald_hartwig,80.8096,llm_direct_prior_random_rule_r3_ligand_mw_influence,40527,19.1904,0
86.332,real_buchwald_hartwig,95.7526,mixed_kernel_gp_ei,40527,4.2474,0
93.3121,real_buchwald_hartwig,93.5878,gp_ucb,40528,6.4122,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_aryl_halide_halide_type,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_base_functional_class_effect,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_counter_hypothesis_aryl_halide,40528,7.7907,0
92.8152,real_buchwald_hartwig,93.4211,llm_direct_prior_ligand_mw_influence,40528,6.5789,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r1_base_functional_class_effect,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r1_ligand_mw_influence,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r2_aryl_halide_halide_type,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r2_base_functional_class_effect,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r2_counter_hypothesis_aryl_halide,40528,7.7907,0
92.8152,real_buchwald_hartwig,93.4211,llm_direct_prior_random_rule_r2_ligand_mw_influence,40528,6.5789,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r3_aryl_halide_halide_type,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r3_base_functional_class_effect,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r3_counter_hypothesis_aryl_halide,40528,7.7907,0
92.2093,real_buchwald_hartwig,92.2093,llm_direct_prior_random_rule_r3_ligand_mw_influence,40528,7.7907,0
93.3121,real_buchwald_hartwig,93.5878,mixed_kernel_gp_ei,40528,6.4122,0
84.3568,real_buchwald_hartwig,98.8492,gp_ucb,40529,1.1508,1
71.0488,real_buchwald_hartwig,85.1447,llm_direct_prior_aryl_halide_halide_type,40529,14.8553,0
77.8354,real_buchwald_hartwig,91.2097,llm_direct_prior_base_functional_class_effect,40529,8.7903,0
79.0964,real_buchwald_hartwig,85.1447,llm_direct_prior_counter_hypothesis_aryl_halide,40529,14.8553,0
76.2528,real_buchwald_hartwig,83.6537,llm_direct_prior_ligand_mw_influence,40529,16.3463,0
70.79,real_buchwald_hartwig,83.6537,llm_direct_prior_random_rule_r1_aryl_halide_halide_type,40529,16.3463,0
89.9196,real_buchwald_hartwig,90.3173,llm_direct_prior_random_rule_r1_base_functional_class_effect,40529,9.6827,0
79.0964,real_buchwald_hartwig,85.1447,llm_direct_prior_random_rule_r1_counter_hypothesis_aryl_halide,40529,14.8553,0
78.5307,real_buchwald_hartwig,84.2019,llm_direct_prior_random_rule_r1_ligand_mw_influence,40529,15.7981,0
